business_code,cust_number,name_customer,clear_date,buisness_year,due_in_date,posting_id,baseline_create_date,cust_payment_terms,target,amount_in_usd,cust_payment_terms_grp,baseline_month,baseline_day,baseline_dayofweek,Allowed_Pay_Days
U001,0200493614,US  trust,2019-08-26,2019.0,2019-08-23,1.0,2019-07-22,NA32,1,9.491356526480846,NA32,7,22,0,32
U001,0200769623,WAL-MAR co,2019-08-02,2019.0,2019-08-06,1.0,2019-07-22,NAH4,0,9.575856715299116,NAH4,7,22,0,15
U001,0200772670,ASSOCIAT us,2019-08-05,2019.0,2019-08-06,1.0,2019-07-22,NAU5,0,8.537971812863374,NAU5,7,22,0,15
U001,0200418007,AM associates,2019-08-09,2019.0,2019-08-06,1.0,2019-07-22,NAA8,1,5.876895092364846,NAA8,7,22,0,15
U001,0200772670,ASSOCIAT in,2019-08-05,2019.0,2019-08-06,1.0,2019-07-22,NAU5,0,8.66344878692352,NAU5,7,22,0,15
U001,0200769623,WAL-MAR foundation,2019-08-01,2019.0,2019-08-06,1.0,2019-07-22,NAH4,0,11.089427945808158,NAH4,7,22,0,15
U001,0200726979,BJ'S  llc,2019-08-06,2019.0,2019-08-06,1.0,2019-07-22,NAA8,0,5.7905410419143655,NAA8,7,22,0,15
U001,0200769623,WAL-MAR corporation,2019-08-01,2019.0,2019-08-06,1.0,2019-07-22,NAH4,0,10.108977797109018,NAH4,7,22,0,15
U001,0200714710,SYSCO  foundation,2019-08-07,2019.0,2019-08-06,1.0,2019-07-22,NAA8,1,9.986633593731277,NAA8,7,22,0,15
U001,0200750051,ALBER co,2019-08-06,2019.0,2019-08-06,1.0,2019-07-22,NAA8,0,7.625590194071775,NAA8,7,22,0,15
U001,0200769623,WAL-MAR trust,2019-08-07,2019.0,2019-08-06,1.0,2019-07-22,NAH4,1,9.090478552144388,NAH4,7,22,0,15
U001,0200705742,DOT in,2019-08-06,2019.0,2019-08-11,1.0,2019-07-22,NAD1,0,8.502359717402333,NAD1,7,22,0,20
U001,0200794332,COST associates,2019-08-06,2019.0,2019-08-06,1.0,2019-07-22,NAAX,0,8.609373022241169,NAAX,7,22,0,15
U001,0200573068,GROCE systems,2019-08-06,2019.0,2019-08-06,1.0,2019-07-22,NAA8,0,9.850298778651277,NAA8,7,22,0,15
U001,0200735528,ASSOCIA co,2019-08-07,2019.0,2019-08-06,1.0,2019-07-22,NAA8,1,10.772953727169208,NAA8,7,22,0,15
U001,0200782001,GORDO corporation,2019-08-06,2019.0,2019-08-06,1.0,2019-07-22,NAA8,0,10.44491376579192,NAA8,7,22,0,15
U001,CCU013,KRAFT F llc,2019-08-30,2019.0,2019-07-22,1.0,2019-07-22,NAX2,1,8.517864965725341,NAX2,7,22,0,0
U001,0200729942,SA co,2019-08-06,2019.0,2019-08-06,1.0,2019-07-22,NAA8,0,9.697227543701231,NAA8,7,22,0,15
U001,0200772595,SAFEW corporation,2019-08-06,2019.0,2019-08-06,1.0,2019-07-22,NAA8,0,8.883403132444258,NAA8,7,22,0,15
CA02,0140105686,SYSC ,2019-08-06,2019.0,2019-08-01,1.0,2019-07-22,CA10,1,10.236084701407956,CA10,7,22,0,10
CA02,0140104409,LOB in,2019-08-02,2019.0,2019-08-01,1.0,2019-07-22,CA10,1,12.266295398372794,CA10,7,22,0,10
U001,0200769623,WAL-MAR in,2019-08-01,2019.0,2019-08-06,1.0,2019-07-22,NAH4,0,9.735448118939747,NAH4,7,22,0,15
U001,0200707741,SMART &  associates,2019-08-07,2019.0,2019-08-06,1.0,2019-07-22,NAA8,1,10.82980385995725,NAA8,7,22,0,15
U001,0200980828,BEN E ,2019-08-08,2019.0,2019-08-11,1.0,2019-07-22,NAD1,0,11.285492728237589,NAD1,7,22,0,20
U001,CCCA02,KRAFT  in,2019-08-30,2019.0,2019-08-27,1.0,2019-07-23,NAG2,1,9.463236881439741,NAG2,7,23,1,35
U001,0200793568,SUPE llc,2019-08-12,2019.0,2019-08-07,1.0,2019-07-23,NAA8,1,11.201454261665507,NAA8,7,23,1,15
U001,0200455322,PEA llc,2019-09-05,2019.0,2019-08-22,1.0,2019-07-23,NAD5,1,10.858407476495621,NAD5,7,23,1,30
U001,0200769623,WAL-MAR ,2019-08-06,2019.0,2019-08-07,1.0,2019-07-23,NAH4,0,5.654031849391645,NAH4,7,23,1,15
CA02,0100009866,BUNZ associates,2019-08-07,2019.0,2019-08-02,1.0,2019-07-23,CA10,1,9.195713925114019,CA10,7,23,1,10
U001,0200769623,WAL-MAR llc,2019-08-02,2019.0,2019-08-07,1.0,2019-07-23,NAH4,0,10.288338984536926,NAH4,7,23,1,15
U001,0200769623,WAL-MAR systems,2019-08-05,2019.0,2019-08-07,1.0,2019-07-23,NAH4,0,7.772735874221649,NAH4,7,23,1,15
U001,0200982294,BUR llc,2019-08-05,2019.0,2019-08-07,1.0,2019-07-23,NAA8,0,10.137923504022494,NAA8,7,23,1,15
CA02,0140106181,THE  trust,2019-10-02,2019.0,2019-08-02,1.0,2019-07-23,CA10,1,10.13439726897099,CA10,7,23,1,10
U001,0200774000,RALEY us,2019-08-06,2019.0,2019-08-07,1.0,2019-07-23,NAA8,0,11.097543951433423,NAA8,7,23,1,15
U001,0200743123,KROGER co,2019-08-07,2019.0,2019-08-07,1.0,2019-07-23,NAA8,0,11.215103086287767,NAA8,7,23,1,15
U001,0200705372,FR us,2019-08-07,2019.0,2019-08-07,1.0,2019-07-23,NAA8,0,10.38136014016056,NAA8,7,23,1,15
U001,0200792293,UNIFIE systems,2019-08-07,2019.0,2019-08-07,1.0,2019-07-23,NAA8,0,10.97648250118522,NAA8,7,23,1,15
U001,0200781803,JRD in,2019-08-12,2019.0,2019-08-12,1.0,2019-07-23,NAD1,0,6.1425963891118975,NAD1,7,23,1,20
U001,0200418007,AM corporation,2019-08-09,2019.0,2019-08-07,1.0,2019-07-23,NAA8,1,7.660528936318633,NAA8,7,23,1,15
U001,0200794332,COST us,2019-08-07,2019.0,2019-08-07,1.0,2019-07-23,NAAX,0,10.5625196241359,NAAX,7,23,1,15
U001,0200752302,KROGER corporation,2019-08-07,2019.0,2019-08-07,1.0,2019-07-23,NAA8,0,11.464390258296373,NAA8,7,23,1,15
CA02,0140105847,GORDON F us,2019-08-09,2019.0,2019-08-02,1.0,2019-07-23,CA10,1,9.03818842892184,CA10,7,23,1,10
U001,0200076137,OLLIE co,2019-08-07,2019.0,2019-08-07,1.0,2019-07-23,NAA8,0,9.624633068687027,NAA8,7,23,1,15
U001,0200915438,GROC ,2019-08-07,2019.0,2019-08-07,1.0,2019-07-23,NAA8,0,9.360253227755447,NAA8,7,23,1,15
U001,0200744019,TARG ,2019-08-08,2019.0,2019-08-07,1.0,2019-07-23,NAA8,1,11.789270389131921,NAA8,7,23,1,15
U001,0200707005,KING S corp,2019-08-07,2019.0,2019-08-07,1.0,2019-07-23,NAA8,0,9.780935098765568,NAA8,7,23,1,15
U001,0200769623,WAL-MAR associates,2019-08-02,2019.0,2019-08-07,1.0,2019-07-23,NAH4,0,9.654921059506144,NAH4,7,23,1,15
U001,0200744019,TARG associates,2019-08-07,2019.0,2019-08-07,1.0,2019-07-23,NAA8,0,6.807028455615654,NAA8,7,23,1,15
U001,0200418007,AM us,2019-08-09,2019.0,2019-08-07,1.0,2019-07-23,NAA8,1,6.043582501370088,NAA8,7,23,1,15
U001,0200726979,BJ'S  us,2019-08-07,2019.0,2019-08-07,1.0,2019-07-23,NAA8,0,4.84944880983226,NAA8,7,23,1,15
U001,0200772670,ASSOCIAT foundation,2019-08-06,2019.0,2019-08-07,1.0,2019-07-23,NAU5,0,9.829237493365447,NAU5,7,23,1,15
U001,0200769623,WAL-MAR co,2019-08-05,2019.0,2019-08-07,1.0,2019-07-23,NAH4,0,10.66838872251945,NAH4,7,23,1,15
U001,0200762301,C&S WH co,2019-08-08,2019.0,2019-08-07,1.0,2019-07-23,NAC6,1,10.072705716965535,NAC6,7,23,1,15
CA02,0140105686,SYSC systems,2019-08-01,2019.0,2019-08-02,1.0,2019-07-23,CA10,0,4.721440967653478,CA10,7,23,1,10
U001,0200769623,WAL-MAR foundation,2019-08-05,2019.0,2019-08-07,1.0,2019-07-23,NAH4,0,9.696426482051962,NAH4,7,23,1,15
U001,0200769623,WAL-MAR trust,2019-08-05,2019.0,2019-08-07,1.0,2019-07-23,NAH4,0,9.553483168006956,NAH4,7,23,1,15
U001,0200781803,JRD foundation,2019-08-12,2019.0,2019-08-12,1.0,2019-07-23,NAD1,0,6.265168124033893,NAD1,7,23,1,20
U001,0200418007,AM corp,2019-08-09,2019.0,2019-08-07,1.0,2019-07-23,NAA8,1,5.431623733856262,NAA8,7,23,1,15
U001,0200769623,WAL-MAR corp,2019-08-02,2019.0,2019-08-07,1.0,2019-07-23,NAH4,0,11.265295810991004,NAH4,7,23,1,15
U001,0200769623,WAL-MAR trust,2019-08-02,2019.0,2019-08-07,1.0,2019-07-23,NAH4,0,10.454299269554234,NAH4,7,23,1,15
CA02,0140105713,STEWAR corp,2019-07-30,2019.0,2019-08-02,1.0,2019-07-23,CA10,0,8.87388638518844,CA10,7,23,1,10
U001,0200744019,TARG systems,2019-08-12,2019.0,2019-08-07,1.0,2019-07-23,NAA8,1,10.66282875813055,NAA8,7,23,1,15
U001,0200769623,WAL-MAR trust,2019-08-09,2019.0,2019-08-07,1.0,2019-07-23,NAH4,1,9.432084544616622,NAH4,7,23,1,15
U001,0200743123,KROGER foundation,2019-08-07,2019.0,2019-08-07,1.0,2019-07-23,NAA8,0,10.98031373811987,NAA8,7,23,1,15
U001,0200769623,WAL-MAR trust,2019-08-08,2019.0,2019-08-07,1.0,2019-07-23,NAH4,1,11.01833713331161,NAH4,7,23,1,15
U001,0200752393,S AB ,2019-08-05,2019.0,2019-08-07,1.0,2019-07-23,NAA8,0,6.719809938317892,NAA8,7,23,1,15
U001,0200772670,ASSOCIAT foundation,2019-08-06,2019.0,2019-08-07,1.0,2019-07-23,NAU5,0,10.209615818037086,NAU5,7,23,1,15
U001,0200526831,PERISH in,2019-08-06,2019.0,2019-08-07,1.0,2019-07-23,NAA8,0,11.773538735804266,NAA8,7,23,1,15
U001,0200773364,U R M  foundation,2019-08-07,2019.0,2019-08-07,1.0,2019-07-23,NAA8,0,9.581488669786944,NAA8,7,23,1,15
U001,0200763814,SYSCO F us,2019-08-09,2019.0,2019-08-07,1.0,2019-07-23,NAA8,1,9.611127220740647,NAA8,7,23,1,15
U001,0200711029,WEGMAN llc,2019-08-07,2019.0,2019-08-07,1.0,2019-07-23,NAA8,0,11.335523984725036,NAA8,7,23,1,15
CA02,0140104429,COSTCO co,2019-08-08,2019.0,2019-08-02,1.0,2019-07-23,CA10,1,7.526597737265093,CA10,7,23,1,10
U001,0200739006,AL corp,2019-08-05,2019.0,2019-08-07,1.0,2019-07-23,NAA8,0,10.255122818604745,NAA8,7,23,1,15
U001,0200744019,TARG systems,2019-08-12,2019.0,2019-08-07,1.0,2019-07-23,NAA8,1,10.66282875813055,NAA8,7,23,1,15
U001,0200772595,SAFEW corporation,2019-08-07,2019.0,2019-08-07,1.0,2019-07-23,NAA8,0,7.263301586250048,NAA8,7,23,1,15
U001,0200769623,WAL-MAR foundation,2019-08-08,2019.0,2019-08-07,1.0,2019-07-23,NAH4,1,10.181555936214437,NAH4,7,23,1,15
U001,CCU013,KRAFT F trust,2019-08-30,2019.0,2019-07-23,1.0,2019-07-23,NAX2,1,9.08243881632363,NAX2,7,23,1,0
U001,0200712105,WALG trust,2019-08-07,2019.0,2019-08-07,1.0,2019-07-23,NAA8,0,10.249175055008351,NAA8,7,23,1,15
U001,0200769623,WAL-MAR corporation,2019-08-08,2019.0,2019-08-07,1.0,2019-07-23,NAH4,1,9.48996935517322,NAH4,7,23,1,15
U001,0200769623,WAL-MAR ,2019-08-09,2019.0,2019-08-07,1.0,2019-07-23,NAH4,1,10.865269489182543,NAH4,7,23,1,15
U001,0200759878,SA foundation,2019-08-08,2019.0,2019-08-07,1.0,2019-07-23,NAH4,1,9.548856233259004,NAH4,7,23,1,15
CA02,0140104423,METRO  corp,2019-09-27,2019.0,2019-08-02,1.0,2019-07-23,CA10,1,11.125738955769663,CA10,7,23,1,10
U001,0200761497,NEX llc,2019-08-08,2019.0,2019-08-07,1.0,2019-07-23,NAA8,1,3.6011405398059297,NAA8,7,23,1,15
CA02,0140104392,FLANAG corporation,2019-08-06,2019.0,2019-08-02,1.0,2019-07-23,CA10,1,8.978585159016223,CA10,7,23,1,10
U001,0200778870,C trust,2019-08-08,2019.0,2019-08-07,1.0,2019-07-23,NAA8,1,8.883063329679155,NAA8,7,23,1,15
U001,0200794332,COST llc,2019-08-06,2019.0,2019-08-07,1.0,2019-07-23,NAAX,0,7.314898977468856,NAAX,7,23,1,15
U001,0200752302,KROGER co,2019-08-07,2019.0,2019-08-07,1.0,2019-07-23,NAA8,0,11.054089010081631,NAA8,7,23,1,15
U001,0200229974,DARDEN D llc,2019-08-02,2019.0,2019-08-07,1.0,2019-07-23,NAA8,0,8.06520235337114,NAA8,7,23,1,15
U001,0200705742,DOT co,2019-08-07,2019.0,2019-08-07,1.0,2019-07-23,NAA8,0,9.493378678819218,NAA8,7,23,1,15
U001,0200749225,SUPER  systems,2019-08-07,2019.0,2019-08-07,1.0,2019-07-23,NAA8,0,9.992089372433997,NAA8,7,23,1,15
U001,CCU002,KRFT FDS in,2019-08-30,2019.0,2019-08-27,1.0,2019-07-23,NAG2,1,9.537699784080726,NAG2,7,23,1,35
CA02,0140104409,LOB foundation,2019-08-02,2019.0,2019-08-02,1.0,2019-07-23,CA10,0,8.736089335252627,CA10,7,23,1,10
U001,0200778870,C llc,2019-08-08,2019.0,2019-08-07,1.0,2019-07-23,NAA8,1,11.26731989581341,NAA8,7,23,1,15
U001,0200723794,MID MO trust,2019-10-07,2019.0,2019-10-06,1.0,2019-07-23,NAWN,1,7.181325749489269,NAWN,7,23,1,75
U001,0200726979,BJ'S  systems,2019-08-08,2019.0,2019-08-07,1.0,2019-07-23,NAA8,1,5.165014519233616,NAA8,7,23,1,15
U001,0200769623,WAL-MAR corporation,2019-08-02,2019.0,2019-08-07,1.0,2019-07-23,NAH4,0,9.65381584567783,NAH4,7,23,1,15
U001,CCU013,KRAFT F co,2019-08-30,2019.0,2019-07-23,1.0,2019-07-23,NAX2,1,9.784321060344912,NAX2,7,23,1,0
U001,0200148860,DOLLA associates,2019-08-07,2019.0,2019-08-07,1.0,2019-07-23,NAA8,0,11.578007432164238,NAA8,7,23,1,15
U001,0200763814,SYSCO F ,2019-08-13,2019.0,2019-08-12,1.0,2019-07-23,NAD1,1,9.496865024876296,NAD1,7,23,1,20
U001,0200078854,MC A ,2019-08-06,2019.0,2019-08-07,1.0,2019-07-23,NAA8,0,9.070875985326929,NAA8,7,23,1,15
U001,0200769623,WAL-MAR trust,2019-08-08,2019.0,2019-08-07,1.0,2019-07-23,NAH4,1,9.478870970085676,NAH4,7,23,1,15
U001,0200769623,WAL-MAR co,2019-08-05,2019.0,2019-08-07,1.0,2019-07-23,NAH4,0,10.66838872251945,NAH4,7,23,1,15
U001,0200762301,C&S WH us,2019-08-07,2019.0,2019-08-07,1.0,2019-07-23,NAC6,0,10.097544150270702,NAC6,7,23,1,15
U001,0200769623,WAL-MAR co,2019-08-02,2019.0,2019-08-07,1.0,2019-07-23,NAH4,0,9.578610926216632,NAH4,7,23,1,15
U001,0200936373,SUPE systems,2019-08-07,2019.0,2019-08-07,1.0,2019-07-23,NAA8,0,8.17329625983672,NAA8,7,23,1,15
U001,0200769623,WAL-MAR llc,2019-08-02,2019.0,2019-08-07,1.0,2019-07-23,NAH4,0,8.630648654400897,NAH4,7,23,1,15
U001,0200739006,AL foundation,2019-08-05,2019.0,2019-08-07,1.0,2019-07-23,NAA8,0,10.56928511880085,NAA8,7,23,1,15
CA02,0100031628,COLDST us,2019-08-02,2019.0,2019-08-02,1.0,2019-07-23,CA10,0,10.480841513317355,CA10,7,23,1,10
U001,0100047527,LIDL foundation,2019-08-07,2019.0,2019-08-07,1.0,2019-07-23,NAA8,0,8.407862583137328,NAA8,7,23,1,15
U001,0200772595,SAFEW llc,2019-08-07,2019.0,2019-08-07,1.0,2019-07-23,NAA8,0,8.104951171829047,NAA8,7,23,1,15
U001,0200726979,BJ'S  associates,2019-08-07,2019.0,2019-08-07,1.0,2019-07-23,NAA8,0,5.527800778408426,NAA8,7,23,1,15
CA02,0140105847,GORDON F us,2019-08-09,2019.0,2019-08-02,1.0,2019-07-23,CA10,1,9.03818842892184,CA10,7,23,1,10
U001,0200769623,WAL-MAR corporation,2019-08-08,2019.0,2019-08-07,1.0,2019-07-23,NAH4,1,9.48996935517322,NAH4,7,23,1,15
U001,0200705089,JETR foundation,2019-08-07,2019.0,2019-08-07,1.0,2019-07-23,NAA8,0,9.8490709646889,NAA8,7,23,1,15
U001,0200729290,KROGER llc,2019-08-07,2019.0,2019-08-07,1.0,2019-07-23,NAA8,0,11.35914250086059,NAA8,7,23,1,15
U001,0200274078,PEAR ,2019-08-22,2019.0,2019-08-22,1.0,2019-07-23,NAD5,0,10.9739232499355,NAD5,7,23,1,30
U001,0200732755,KROGER systems,2019-08-07,2019.0,2019-08-07,1.0,2019-07-23,NAA8,0,10.834311759958748,NAA8,7,23,1,15
U001,0200762301,C&S WH corporation,2019-08-07,2019.0,2019-08-07,1.0,2019-07-23,NAC6,0,10.676047627093993,NAC6,7,23,1,15
U001,0200781803,JRD corporation,2019-08-12,2019.0,2019-08-12,1.0,2019-07-23,NAD1,0,7.851404335569579,NAD1,7,23,1,20
U001,0200726979,BJ'S  trust,2019-08-07,2019.0,2019-08-07,1.0,2019-07-23,NAA8,0,4.892152013325479,NAA8,7,23,1,15
CA02,0140104429,COSTCO llc,2019-08-02,2019.0,2019-08-02,1.0,2019-07-23,CA10,0,7.744935701697463,CA10,7,23,1,10
U001,0200739534,OK associates,2019-09-27,2019.0,2019-09-26,1.0,2019-07-23,NAGD,1,10.234581782138852,NAGD,7,23,1,65
CA02,0100030194,AMAZO foundation,2019-08-06,2019.0,2019-08-02,1.0,2019-07-23,CA10,1,8.149145247968168,CA10,7,23,1,10
U001,0200936373,SUPE associates,2019-07-26,2019.0,2019-08-07,1.0,2019-07-23,NAA8,0,7.0398619071115895,NAA8,7,23,1,15
U001,0200744019,TARG foundation,2019-08-07,2019.0,2019-08-07,1.0,2019-07-23,NAA8,0,7.71002140345167,NAA8,7,23,1,15
U001,CCU013,KRAFT F corporation,2019-08-30,2019.0,2019-07-23,1.0,2019-07-23,NAX2,1,9.579210649614792,NAX2,7,23,1,0
CA02,0140104429,COSTCO co,2019-08-02,2019.0,2019-08-02,1.0,2019-07-23,CA10,0,8.313297579273465,CA10,7,23,1,10
U001,0200769623,WAL-MAR corp,2019-08-02,2019.0,2019-08-07,1.0,2019-07-23,NAH4,0,8.36010887936144,NAH4,7,23,1,15
CA02,0140104440,SO systems,2019-08-06,2019.0,2019-08-02,1.0,2019-07-23,CA10,1,12.194545057460552,CA10,7,23,1,10
U001,0200720238,WOODM systems,2019-08-07,2019.0,2019-08-07,1.0,2019-07-23,NAA8,0,10.295730295855158,NAA8,7,23,1,15
U001,0200704045,RA corporation,2019-08-07,2019.0,2019-08-07,1.0,2019-07-23,NAA8,0,8.5990238382351,NAA8,7,23,1,15
U001,0200557600,GREEN  llc,2019-08-01,2019.0,2019-08-02,1.0,2019-07-23,NA10,0,10.039226631427002,NA10,7,23,1,10
CA02,0140105686,SYSC systems,2019-08-08,2019.0,2019-08-03,1.0,2019-07-24,CA10,1,4.845249514008503,CA10,7,24,2,10
U001,0200748108,KROGER systems,2019-08-08,2019.0,2019-08-08,1.0,2019-07-24,NAA8,0,10.888099517065028,NAA8,7,24,2,15
U001,0200718130,SYSCO F corp,2019-08-09,2019.0,2019-08-08,1.0,2019-07-24,NAA8,1,10.072120006303784,NAA8,7,24,2,15
U001,0200148860,DOLLA systems,2019-08-08,2019.0,2019-08-08,1.0,2019-07-24,NAA8,0,8.861503203698172,NAA8,7,24,2,15
U001,0200782001,GORDO in,2019-08-06,2019.0,2019-08-08,1.0,2019-07-24,NAA8,0,10.49542475867935,NAA8,7,24,2,15
U001,0200772670,ASSOCIAT foundation,2019-08-08,2019.0,2019-08-08,1.0,2019-07-24,NAU5,0,11.327024710483357,NAU5,7,24,2,15
U001,0200769623,WAL-MAR ,2019-08-05,2019.0,2019-08-08,1.0,2019-07-24,NAH4,0,9.972073341176099,NAH4,7,24,2,15
U001,0200769623,WAL-MAR co,2019-08-05,2019.0,2019-08-08,1.0,2019-07-24,NAH4,0,7.772735874221649,NAH4,7,24,2,15
CA02,0140106181,THE  in,2019-10-02,2019.0,2019-08-03,1.0,2019-07-24,CA10,1,9.891303629071155,CA10,7,24,2,10
U001,0200515231,US  ,2019-08-12,2019.0,2019-08-08,1.0,2019-07-24,NAA8,1,10.530572384856827,NAA8,7,24,2,15
U001,0200782001,GORDO in,2019-08-06,2019.0,2019-08-08,1.0,2019-07-24,NAA8,0,10.49542475867935,NAA8,7,24,2,15
U001,0200764795,SYSCO  foundation,2019-08-12,2019.0,2019-08-08,1.0,2019-07-24,NAA8,1,10.299966404921317,NAA8,7,24,2,15
U001,0200782001,GORDO foundation,2019-08-06,2019.0,2019-08-08,1.0,2019-07-24,NAA8,0,9.98257318697654,NAA8,7,24,2,15
U001,0200900909,SYSCO co,2019-08-06,2019.0,2019-08-13,1.0,2019-07-24,NAD1,0,7.4950529354502295,NAD1,7,24,2,20
CA02,0140105785,SHOPPE trust,2019-08-12,2019.0,2019-08-03,1.0,2019-07-24,CA10,1,9.13104172075731,CA10,7,24,2,10
U001,0200742791,QUI systems,2019-08-08,2019.0,2019-08-08,1.0,2019-07-24,NAA8,0,11.256767769841622,NAA8,7,24,2,15
U001,0200744019,TARG systems,2019-08-12,2019.0,2019-08-08,1.0,2019-07-24,NAA8,1,6.92467139135845,NAA8,7,24,2,15
U001,0200726979,BJ'S  llc,2019-08-08,2019.0,2019-08-08,1.0,2019-07-24,NAA8,0,10.466081472858274,NAA8,7,24,2,15
U001,0200769623,WAL-MAR corporation,2019-08-06,2019.0,2019-08-08,1.0,2019-07-24,NAH4,0,10.697535393367046,NAH4,7,24,2,15
CA02,0140104440,SO us,2019-08-06,2019.0,2019-08-03,1.0,2019-07-24,CA10,1,10.686272948589137,CA10,7,24,2,10
U001,0200744019,TARG corporation,2019-08-13,2019.0,2019-08-08,1.0,2019-07-24,NAA8,1,7.611115132218249,NAA8,7,24,2,15
U001,0200769623,WAL-MAR foundation,2019-08-05,2019.0,2019-08-08,1.0,2019-07-24,NAH4,0,7.923072911452436,NAH4,7,24,2,15
U001,0200769623,WAL-MAR ,2019-08-06,2019.0,2019-08-08,1.0,2019-07-24,NAH4,0,9.531068605361275,NAH4,7,24,2,15
U001,0200793568,SUPE in,2019-08-08,2019.0,2019-08-08,1.0,2019-07-24,NAA8,0,10.166169458857796,NAA8,7,24,2,15
U001,0200769623,WAL-MAR llc,2019-08-12,2019.0,2019-08-08,1.0,2019-07-24,NAH4,1,9.960543933393112,NAH4,7,24,2,15
U001,0200895843,US  trust,2019-08-14,2019.0,2019-08-13,1.0,2019-07-24,NAD1,1,6.057813927649516,NAD1,7,24,2,20
U001,0200769623,WAL-MAR foundation,2019-08-05,2019.0,2019-08-08,1.0,2019-07-24,NAH4,0,10.74430079027391,NAH4,7,24,2,15
U001,0200754118,ARMY associates,2019-08-08,2019.0,2019-08-08,1.0,2019-07-24,NAA8,0,7.014203203196918,NAA8,7,24,2,15
U001,0200769623,WAL-MAR foundation,2019-08-05,2019.0,2019-08-08,1.0,2019-07-24,NAH4,0,10.697444534944745,NAH4,7,24,2,15
CA02,0140104440,SO corporation,2019-08-07,2019.0,2019-08-03,1.0,2019-07-24,CA10,1,12.218161492582153,CA10,7,24,2,10
U001,0200769623,WAL-MAR corporation,2019-08-05,2019.0,2019-08-08,1.0,2019-07-24,NAH4,0,10.986921565095367,NAH4,7,24,2,15
U001,0200769623,WAL-MAR corp,2019-08-06,2019.0,2019-08-08,1.0,2019-07-24,NAH4,0,10.284328287392231,NAH4,7,24,2,15
U001,0100015557,BI corp,2019-08-05,2019.0,2019-08-08,1.0,2019-07-24,NAA8,0,10.174327717930813,NAA8,7,24,2,15
U001,0100034022,GRECO  llc,2019-08-15,2019.0,2019-08-08,1.0,2019-07-24,NAA8,1,9.155650790413244,NAA8,7,24,2,15
U001,0200152991,JET ,2019-08-08,2019.0,2019-08-08,1.0,2019-07-24,NAA8,0,6.961286567192258,NAA8,7,24,2,15
U001,0200458253,ATLANTA  trust,2019-08-29,2019.0,2019-08-23,1.0,2019-07-24,NAD5,1,10.917559590284236,NAD5,7,24,2,30
U001,0200769623,WAL-MAR corporation,2019-08-05,2019.0,2019-08-08,1.0,2019-07-24,NAH4,0,11.092693156497562,NAH4,7,24,2,15
U001,0200769623,WAL-MAR co,2019-08-06,2019.0,2019-08-08,1.0,2019-07-24,NAH4,0,10.581038999401045,NAH4,7,24,2,15
U001,0200794332,COST in,2019-08-08,2019.0,2019-08-08,1.0,2019-07-24,NAAX,0,9.650380804724037,NAAX,7,24,2,15
CA02,0140106408,WAL-M associates,2019-08-12,2019.0,2019-08-03,1.0,2019-07-24,CA10,1,9.61315664167403,CA10,7,24,2,10
U001,0200418007,AM corporation,2019-08-12,2019.0,2019-08-08,1.0,2019-07-24,NAA8,1,7.4082335530934245,NAA8,7,24,2,15
U001,0100004536,BAS systems,2019-08-07,2019.0,2019-08-08,1.0,2019-07-24,NAA8,0,10.667601222384185,NAA8,7,24,2,15
U001,0200799367,MCL co,2019-08-08,2019.0,2019-08-08,1.0,2019-07-24,NAA8,0,9.518685730662728,NAA8,7,24,2,15
U001,0200792734,MDV/ corp,2019-08-07,2019.0,2019-08-08,1.0,2019-07-24,NAA8,0,11.080374217069501,NAA8,7,24,2,15
U001,0200704045,RA associates,2019-08-08,2019.0,2019-08-08,1.0,2019-07-24,NAA8,0,8.22593941468269,NAA8,7,24,2,15
U001,0200726979,BJ'S  ,2019-08-08,2019.0,2019-08-08,1.0,2019-07-24,NAA8,0,6.386492038992077,NAA8,7,24,2,15
U001,0200749782,KROG corporation,2019-08-08,2019.0,2019-08-08,1.0,2019-07-24,NAA8,0,11.083766613985196,NAA8,7,24,2,15
U001,0200705372,FR corporation,2019-08-12,2019.0,2019-08-08,1.0,2019-07-24,NAA8,1,9.660324312869692,NAA8,7,24,2,15
U001,0200493614,US  trust,2019-08-09,2019.0,2019-08-08,1.0,2019-07-24,NAA8,1,10.705933433912945,NAA8,7,24,2,15
CA02,0140105686,SYSC us,2019-08-08,2019.0,2019-08-03,1.0,2019-07-24,CA10,1,10.008747275614553,CA10,7,24,2,10
U001,0200622385,US  systems,2019-08-12,2019.0,2019-08-08,1.0,2019-07-24,NAA8,1,10.320621975244169,NAA8,7,24,2,15
U001,0200762301,C&S WH corp,2019-08-08,2019.0,2019-08-08,1.0,2019-07-24,NAC6,0,11.915905487810246,NAC6,7,24,2,15
U001,0200763814,SYSCO F ,2019-08-28,2019.0,2019-08-25,1.0,2019-07-24,NA32,1,9.725149451237973,NA32,7,24,2,32
U001,0200793830,M ,2019-08-09,2019.0,2019-08-08,1.0,2019-07-24,NAA8,1,7.055321471430226,NAA8,7,24,2,15
U001,0200769623,WAL-MAR co,2019-08-05,2019.0,2019-08-08,1.0,2019-07-24,NAH4,0,10.716420872311414,NAH4,7,24,2,15
U001,0200769623,WAL-MAR in,2019-08-05,2019.0,2019-08-08,1.0,2019-07-24,NAH4,0,9.576102997565506,NAH4,7,24,2,15
CA02,0140105785,SHOPPE co,2019-08-12,2019.0,2019-08-03,1.0,2019-07-24,CA10,1,5.857475907104665,CA10,7,24,2,10
