business_code,cust_number,name_customer,clear_date,buisness_year,due_in_date,posting_id,baseline_create_date,cust_payment_terms,target_old,amount_in_usd,cust_payment_terms_grp,baseline_month,baseline_day,baseline_dayofweek,Allowed_Pay_Days,business_days_late,target,due_weekend_flag,business_day_gap,amount_bin,cust_allowed_pay_days_late_rate_past,ratio_paid_invoices_late_past,avg_days_late_paid_late_past,sum_outstanding_amount_past,recent_5_late_rate
U001,0200769623,WAL-MAR trust,2019-06-11,2019.0,2019-06-16,1.0,2019-06-01,NAH4,0,10.76002721843282,NAH4,6,1,5,15,-3,0,1,1,3,0.004567600487210719,0.004567600487210719,50.266666666666666,2509.8654572337196,0.0
U001,0200769623,WAL-MAR us,2019-06-11,2019.0,2019-06-16,1.0,2019-06-01,NAH4,0,9.701511505473162,NAH4,6,1,5,15,-3,0,1,1,1,0.004567600487210719,0.004567600487210719,50.266666666666666,2509.8654572337196,0.0
U001,0200803720,DEC co,2019-06-17,2019.0,2019-06-24,1.0,2019-06-01,NAM4,0,6.899380306599947,NAM4,6,1,5,23,-5,0,0,0,0,0.0,0.0,0.0,79.20512785986539,0.0
U001,0200803720,DEC llc,2019-06-17,2019.0,2019-06-24,1.0,2019-06-01,NAM4,0,7.823101565007683,NAM4,6,1,5,23,-5,0,0,0,0,0.0,0.0,0.0,79.20512785986539,0.0
U001,0200769623,WAL-MAR ,2019-06-11,2019.0,2019-06-16,1.0,2019-06-01,NAH4,0,10.80709336998932,NAH4,6,1,5,15,-3,0,1,1,3,0.004567600487210719,0.004567600487210719,50.266666666666666,2509.8654572337196,0.0
U001,0200020431,DEC ,2019-06-17,2019.0,2019-06-24,1.0,2019-06-01,NAM4,0,8.117491443197178,NAM4,6,1,5,23,-5,0,0,0,0,0.0,0.0,0.0,37.475477749639964,0.0
CA02,0140104409,LOB systems,2019-06-10,2019.0,2019-06-11,1.0,2019-06-01,CA10,0,11.00187348225365,CA10,6,1,5,10,-1,0,0,0,3,0.04225352112676056,0.04225352112676056,10.333333333333334,119.12205474418002,0.0
U001,0200129450,NU ,2019-07-09,2019.0,2019-07-01,1.0,2019-06-01,NAD5,1,10.858292594273346,NAD5,6,1,5,30,6,1,0,0,3,0.0,0.0,0.0,22.355865706245375,0.0
U001,0200353024,DECA systems,2019-06-17,2019.0,2019-06-24,1.0,2019-06-01,NAM4,0,7.425929833089166,NAM4,6,1,5,23,-5,0,0,0,0,0.04477611940298507,0.02654867256637168,13.666666666666666,47.92575221284183,0.0
U001,CCU013,KRAFT F corp,2019-06-28,2019.0,2019-06-01,1.0,2019-06-01,NAX2,1,9.673725270670111,NAX2,6,1,5,0,19,1,1,2,1,1.0,1.0,30.29268292682927,287.3879264474301,1.0
U001,0200795490,HY -  foundation,2019-06-17,2019.0,2019-06-16,1.0,2019-06-01,NAA8,1,11.090368164017496,NAA8,6,1,5,15,0,0,1,1,3,0.05,0.045454545454545456,9.0,58.17704416761144,0.0
U001,0200769623,WAL-MAR foundation,2019-06-18,2019.0,2019-06-16,1.0,2019-06-01,NAH4,1,9.521533627698153,NAH4,6,1,5,15,1,0,1,1,1,0.004567600487210719,0.004567600487210719,50.266666666666666,2509.8654572337196,0.0
U001,0200020431,DEC corp,2019-06-17,2019.0,2019-06-24,1.0,2019-06-01,NAM4,0,10.144068583447297,NAM4,6,1,5,23,-5,0,0,0,2,0.0,0.0,0.0,37.475477749639964,0.0
U001,0200762950,HAR co,2019-06-17,2019.0,2019-06-16,1.0,2019-06-01,NAA8,1,10.694486679872108,NAA8,6,1,5,15,0,0,1,1,2,0.0,0.0,0.0,10.500362790946586,0.0
U001,0200416837,DEC corp,2019-06-12,2019.0,2019-06-11,1.0,2019-06-01,NAM2,1,10.143233321175943,NAM2,6,1,5,10,1,0,0,0,2,0.034482758620689655,0.01020408163265306,13.0,34.474147703144794,0.0
U001,0200803720,DEC associates,2019-06-17,2019.0,2019-06-24,1.0,2019-06-01,NAM4,0,7.467588186202605,NAM4,6,1,5,23,-5,0,0,0,0,0.0,0.0,0.0,79.20512785986539,0.0
U001,0100036318,TFC co,2019-06-12,2019.0,2019-06-11,1.0,2019-06-01,NA10,1,10.374866173547275,NA10,6,1,5,10,1,0,0,0,2,0.0,0.0,0.0,0.0,0.0
U001,0200002965,DECA associates,2019-06-17,2019.0,2019-06-24,1.0,2019-06-01,NAM4,0,10.350913206768617,NAM4,6,1,5,23,-5,0,0,0,2,0.0,0.0,0.0,8.370964383870149,0.0
U001,0200769623,WAL-MAR us,2019-06-11,2019.0,2019-06-16,1.0,2019-06-01,NAH4,0,10.749074235408107,NAH4,6,1,5,15,-3,0,1,1,3,0.004567600487210719,0.004567600487210719,50.266666666666666,2509.8654572337196,0.0
U001,0200769623,WAL-MAR ,2019-06-18,2019.0,2019-06-16,1.0,2019-06-01,NAH4,1,8.179488595752456,NAH4,6,1,5,15,1,0,1,1,0,0.004567600487210719,0.004567600487210719,50.266666666666666,2509.8654572337196,0.0
U001,0200769623,WAL-MAR systems,2019-06-14,2019.0,2019-06-16,1.0,2019-06-01,NAH4,0,8.359945052745804,NAH4,6,1,5,15,0,0,1,1,0,0.004567600487210719,0.004567600487210719,50.266666666666666,2509.8654572337196,0.0
U001,0200230690,DECA trust,2019-06-11,2019.0,2019-06-11,1.0,2019-06-01,NAM2,0,9.427800603781971,NAM2,6,1,5,10,0,0,0,0,1,0.0,0.0,0.0,48.36675405268629,0.0
CA02,0140106293,ATLANT trust,2019-06-10,2019.0,2019-06-11,1.0,2019-06-01,CA10,0,7.449577990549279,CA10,6,1,5,10,-1,0,0,0,0,0.0,0.0,0.0,17.103886449908128,0.0
U001,0200803720,DEC corp,2019-06-17,2019.0,2019-06-24,1.0,2019-06-01,NAM4,0,6.0601507048964285,NAM4,6,1,5,23,-5,0,0,0,0,0.0,0.0,0.0,79.20512785986539,0.0
U001,0200762301,C&S WH foundation,2019-06-17,2019.0,2019-06-16,1.0,2019-06-01,NAC6,1,10.44233341692373,NAC6,6,1,5,15,0,0,1,1,2,0.0078125,0.007211538461538462,6.0,493.8380020998296,0.2
U013,CC6000,HEINZ foundation,2019-10-24,2019.0,2019-07-16,1.0,2019-06-01,NAVF,1,9.672418300670916,NAVF,6,1,5,45,72,1,0,0,1,0.75,0.75,16.666666666666668,75.85383266730773,0.75
U001,0200782001,GORDO us,2019-06-21,2019.0,2019-06-16,1.0,2019-06-01,NAA8,1,9.398398774888651,NAA8,6,1,5,15,4,0,1,1,1,0.017857142857142856,0.03488372093023256,8.666666666666666,119.77966557634954,0.0
U001,0200592182,DECA corp,2019-06-17,2019.0,2019-06-24,1.0,2019-06-01,NAM4,0,8.01962595220844,NAM4,6,1,5,23,-5,0,0,0,0,0.0,0.0,0.0,34.65097236406689,0.0
U001,0200769623,WAL-MAR corp,2019-06-12,2019.0,2019-06-16,1.0,2019-06-01,NAH4,0,6.532814526236512,NAH4,6,1,5,15,-2,0,1,1,0,0.004567600487210719,0.004567600487210719,50.266666666666666,2509.8654572337196,0.0
U001,0200769623,WAL-MAR trust,2019-06-12,2019.0,2019-06-16,1.0,2019-06-01,NAH4,0,6.446782746342008,NAH4,6,1,5,15,-2,0,1,1,0,0.004567600487210719,0.004567600487210719,50.266666666666666,2509.8654572337196,0.0
U001,0200769623,WAL-MAR trust,2019-06-17,2019.0,2019-06-16,1.0,2019-06-01,NAH4,1,10.88347000961736,NAH4,6,1,5,15,0,0,1,1,3,0.004567600487210719,0.004567600487210719,50.266666666666666,2509.8654572337196,0.0
U001,0200592182,DECA associates,2019-06-12,2019.0,2019-06-11,1.0,2019-06-01,NAM2,1,9.285543387208469,NAM2,6,1,5,10,1,0,0,0,1,0.0,0.0,0.0,34.65097236406689,0.0
U001,0200803720,DEC llc,2019-06-11,2019.0,2019-06-11,1.0,2019-06-01,NAM2,0,9.141558192577808,NAM2,6,1,5,10,0,0,0,0,1,0.0,0.0,0.0,79.20512785986539,0.0
U001,0200353024,DECA corp,2019-06-11,2019.0,2019-06-08,1.0,2019-06-01,NAM1,1,6.829966695527299,NAM1,6,1,5,7,1,0,1,2,0,0.0,0.02654867256637168,13.666666666666666,47.92575221284183,0.0
U001,0200726979,BJ'S  foundation,2019-06-17,2019.0,2019-06-16,1.0,2019-06-01,NAA8,1,4.493008819099761,NAA8,6,1,5,15,0,0,1,1,0,0.007751937984496124,0.007692307692307693,11.25,397.83300205495476,0.0
U001,0200769623,WAL-MAR foundation,2019-06-13,2019.0,2019-06-16,1.0,2019-06-01,NAH4,0,10.660814908785582,NAH4,6,1,5,15,-1,0,1,1,2,0.004567600487210719,0.004567600487210719,50.266666666666666,2509.8654572337196,0.0
U001,0200769623,WAL-MAR foundation,2019-06-11,2019.0,2019-06-16,1.0,2019-06-01,NAH4,0,9.709732279216292,NAH4,6,1,5,15,-3,0,1,1,1,0.004567600487210719,0.004567600487210719,50.266666666666666,2509.8654572337196,0.0
U001,0200803720,DEC co,2019-06-11,2019.0,2019-06-11,1.0,2019-06-01,NAM2,0,8.470696794550038,NAM2,6,1,5,10,0,0,0,0,1,0.0,0.0,0.0,79.20512785986539,0.0
U001,0200230690,DECA trust,2019-06-07,2019.0,2019-06-08,1.0,2019-06-01,NAM1,0,8.318547111702415,NAM1,6,1,5,7,0,0,1,2,0,0.0,0.0,0.0,48.36675405268629,0.0
U001,0200803720,DEC corp,2019-06-11,2019.0,2019-06-11,1.0,2019-06-01,NAM2,0,8.782614317379766,NAM2,6,1,5,10,0,0,0,0,1,0.0,0.0,0.0,79.20512785986539,0.0
U001,0200230690,DECA corporation,2019-06-17,2019.0,2019-06-24,1.0,2019-06-01,NAM4,0,7.105991194590162,NAM4,6,1,5,23,-5,0,0,0,0,0.0,0.0,0.0,48.36675405268629,0.0
U001,0200353024,DECA co,2019-06-17,2019.0,2019-06-24,1.0,2019-06-01,NAM4,0,8.85593143014292,NAM4,6,1,5,23,-5,0,0,0,1,0.04477611940298507,0.02654867256637168,13.666666666666666,47.92575221284183,0.0
U001,0200803720,DEC foundation,2019-06-17,2019.0,2019-06-24,1.0,2019-06-01,NAM4,0,5.8057371971791945,NAM4,6,1,5,23,-5,0,0,0,0,0.0,0.0,0.0,79.20512785986539,0.0
U001,0200416837,DEC foundation,2019-06-12,2019.0,2019-06-08,1.0,2019-06-01,NAM1,1,8.82198751062798,NAM1,6,1,5,7,2,0,1,2,1,0.0,0.01020408163265306,13.0,34.474147703144794,0.0
U001,0200592182,DECA corp,2019-06-17,2019.0,2019-06-24,1.0,2019-06-01,NAM4,0,7.323256522842982,NAM4,6,1,5,23,-5,0,0,0,0,0.0,0.0,0.0,34.65097236406689,0.0
U001,0100044041,DEF. F co,2019-06-17,2019.0,2019-06-24,1.0,2019-06-01,NAM4,0,7.5049255575278915,NAM4,6,1,5,23,-5,0,0,0,0,0.0,0.0,0.0,0.0,0.0
U001,0200230690,DECA foundation,2019-06-12,2019.0,2019-06-11,1.0,2019-06-01,NAM2,1,9.284698027242197,NAM2,6,1,5,10,1,0,0,0,1,0.0,0.0,0.0,48.36675405268629,0.0
U001,0200020431,DEC in,2019-06-17,2019.0,2019-06-24,1.0,2019-06-01,NAM4,0,7.335985940842891,NAM4,6,1,5,23,-5,0,0,0,0,0.0,0.0,0.0,37.475477749639964,0.0
U001,0200353024,DECA co,2019-06-11,2019.0,2019-06-08,1.0,2019-06-01,NAM1,1,9.759240667825802,NAM1,6,1,5,7,1,0,1,2,2,0.0,0.02654867256637168,13.666666666666666,47.92575221284183,0.0
U001,0200230690,DECA foundation,2019-06-12,2019.0,2019-06-11,1.0,2019-06-01,NAM2,1,8.82799737557454,NAM2,6,1,5,10,1,0,0,0,1,0.0,0.0,0.0,48.36675405268629,0.0
U002,0200825136,COLOME us,2019-07-03,2019.0,2019-07-01,1.0,2019-06-01,NA38,1,10.686351114925769,Other,6,1,5,30,2,0,0,0,2,0.0,0.0,0.0,11.128159053156711,0.0
U001,0200230690,DECA foundation,2019-06-12,2019.0,2019-06-11,1.0,2019-06-01,NAM2,1,8.82799737557454,NAM2,6,1,5,10,1,0,0,0,1,0.0,0.0,0.0,48.36675405268629,0.0
U001,0100044041,DEF. F corp,2019-06-17,2019.0,2019-06-24,1.0,2019-06-01,NAM4,0,6.9879333621073885,NAM4,6,1,5,23,-5,0,0,0,0,0.0,0.0,0.0,0.0,0.0
U001,0200230690,DECA associates,2019-06-17,2019.0,2019-06-24,1.0,2019-06-01,NAM4,0,7.916745513078262,NAM4,6,1,5,23,-5,0,0,0,0,0.0,0.0,0.0,48.36675405268629,0.0
U001,0200416837,DEC in,2019-06-12,2019.0,2019-06-08,1.0,2019-06-01,NAM1,1,8.302996992893293,NAM1,6,1,5,7,2,0,1,2,0,0.0,0.01020408163265306,13.0,34.474147703144794,0.0
U001,0200592182,DECA foundation,2019-06-12,2019.0,2019-06-11,1.0,2019-06-01,NAM2,1,8.298527101295461,NAM2,6,1,5,10,1,0,0,0,0,0.0,0.0,0.0,34.65097236406689,0.0
U001,0200020431,DEC co,2019-06-12,2019.0,2019-06-11,1.0,2019-06-01,NAM2,1,10.200090465701868,NAM2,6,1,5,10,1,0,0,0,2,0.0,0.0,0.0,37.475477749639964,0.0
U001,0200416837,DEC ,2019-06-17,2019.0,2019-06-24,1.0,2019-06-01,NAM4,0,9.13819754458312,NAM4,6,1,5,23,-5,0,0,0,1,0.0,0.01020408163265306,13.0,34.474147703144794,0.0
U001,0200707822,PUBLI systems,2019-06-17,2019.0,2019-06-16,1.0,2019-06-01,NAA8,1,9.097818720929409,NAA8,6,1,5,15,0,0,1,1,1,0.0,0.0,0.0,283.95551500468133,0.0
U001,0200803720,DEC ,2019-06-11,2019.0,2019-06-08,1.0,2019-06-01,NAM1,1,9.431562077727694,NAM1,6,1,5,7,1,0,1,2,1,0.0,0.0,0.0,79.20512785986539,0.0
U001,0200782669,SYGMA us,2019-06-18,2019.0,2019-06-16,1.0,2019-06-01,NAA8,1,7.034713867981347,NAA8,6,1,5,15,1,0,1,1,0,0.0,0.0,0.0,87.10890332373405,0.0
U001,0200148860,DOLLA llc,2019-06-17,2019.0,2019-06-16,1.0,2019-06-01,NAA8,1,9.760801238350862,NAA8,6,1,5,15,0,0,1,1,2,0.012345679012345678,0.009615384615384616,18.0,21.298511567045626,0.0
U001,0200744019,TARG us,2019-09-03,2019.0,2019-08-30,1.0,2019-06-01,NAVR,1,4.630935393874117,NAVR,6,1,5,90,2,0,0,0,0,0.0,0.10071942446043165,7.464285714285714,311.3550089365823,0.0
U001,0200230690,DECA associates,2019-06-17,2019.0,2019-06-24,1.0,2019-06-01,NAM4,0,6.717320902077632,NAM4,6,1,5,23,-5,0,0,0,0,0.0,0.0,0.0,48.36675405268629,0.0
U001,0200792734,MDV/ ,2019-06-17,2019.0,2019-06-17,1.0,2019-06-02,NAA8,0,11.498096761181916,NAA8,6,2,6,15,0,0,0,0,3,0.0,0.0,0.0,65.32721044650673,0.0
CA02,0140104409,LOB llc,2019-06-10,2019.0,2019-06-12,1.0,2019-06-02,CA10,0,10.85867355999912,CA10,6,2,6,10,-2,0,0,0,3,0.04225352112676056,0.04225352112676056,10.333333333333334,141.508990319444,0.0
U001,CCU013,KRAFT F trust,2019-08-02,2019.0,2019-06-02,1.0,2019-06-02,NAX2,1,8.02071744720453,NAX2,6,2,6,0,44,1,1,1,0,1.0,1.0,30.29268292682927,305.0333933338292,1.0
U001,0200759878,SA corp,2019-06-18,2019.0,2019-06-17,1.0,2019-06-02,NAH4,1,10.920236463227049,NAH4,6,2,6,15,1,0,0,0,3,0.012618296529968454,0.011494252873563218,8.5,597.8006898542367,0.0
CA02,0140106408,WAL-M co,2019-06-18,2019.0,2019-06-12,1.0,2019-06-02,CA10,1,10.93492910326605,CA10,6,2,6,10,4,0,0,0,3,0.6408450704225352,0.6408450704225352,9.351648351648352,205.91942181388563,0.2
U001,0200793830,M corporation,2019-06-20,2019.0,2019-06-17,1.0,2019-06-02,NAA8,1,11.167907315838567,NAA8,6,2,6,15,3,0,0,0,3,0.0,0.0,0.0,35.10949013608684,0.0
U001,0200726979,BJ'S  us,2019-06-17,2019.0,2019-06-17,1.0,2019-06-02,NAA8,0,5.922971550662681,NAA8,6,2,6,15,0,0,0,0,0,0.007751937984496124,0.007692307692307693,11.25,411.602818951969,0.0
U001,0200387240,O systems,2019-06-17,2019.0,2019-06-12,1.0,2019-06-02,NA10,1,9.1732105114663,NA10,6,2,6,10,3,0,0,0,1,0.0,0.0,0.0,0.0,0.0
U001,0200418007,AM corp,2019-06-19,2019.0,2019-06-17,1.0,2019-06-02,NAA8,1,8.450506230700928,NAA8,6,2,6,15,2,0,0,0,1,0.09917355371900827,0.09022556390977443,17.416666666666668,196.47228700181148,0.0
U001,0200792734,MDV/ systems,2019-06-17,2019.0,2019-06-17,1.0,2019-06-02,NAA8,0,11.170048602448006,NAA8,6,2,6,15,0,0,0,0,3,0.0,0.0,0.0,65.32721044650673,0.0
CA02,0140106408,WAL-M corp,2019-06-18,2019.0,2019-06-12,1.0,2019-06-02,CA10,1,8.93147168066476,CA10,6,2,6,10,4,0,0,0,1,0.6408450704225352,0.6408450704225352,9.351648351648352,205.91942181388563,0.2
U001,0200769623,WAL-MAR co,2019-06-12,2019.0,2019-06-17,1.0,2019-06-02,NAH4,0,10.332427621628646,NAH4,6,2,6,15,-3,0,0,0,2,0.004567600487210719,0.004567600487210719,50.266666666666666,2711.918721690484,0.0
U001,0200726979,BJ'S  trust,2019-06-17,2019.0,2019-06-17,1.0,2019-06-02,NAA8,0,4.619763188290992,NAA8,6,2,6,15,0,0,0,0,0,0.007751937984496124,0.007692307692307693,11.25,411.602818951969,0.0
U001,0200769623,WAL-MAR us,2019-06-18,2019.0,2019-06-17,1.0,2019-06-02,NAH4,1,11.004622157488305,NAH4,6,2,6,15,1,0,0,0,3,0.004567600487210719,0.004567600487210719,50.266666666666666,2711.918721690484,0.0
U001,CCCA02,KRAFT  foundation,2019-08-02,2019.0,2019-07-07,1.0,2019-06-02,NAG2,1,11.222848126157,NAG2,6,2,6,35,19,1,1,1,3,0.524822695035461,0.524822695035461,12.72972972972973,332.1380028061667,0.0
U001,0200726979,BJ'S  us,2019-06-17,2019.0,2019-06-17,1.0,2019-06-02,NAA8,0,5.839012423916305,NAA8,6,2,6,15,0,0,0,0,0,0.007751937984496124,0.007692307692307693,11.25,411.602818951969,0.0
U001,CCU013,KRAFT F foundation,2019-08-02,2019.0,2019-06-02,1.0,2019-06-02,NAX2,1,8.706026831825415,NAX2,6,2,6,0,44,1,1,1,1,1.0,1.0,30.29268292682927,305.0333933338292,1.0
U001,0200705742,DOT ,2019-06-17,2019.0,2019-06-17,1.0,2019-06-02,NAA8,0,8.030595031425273,NAA8,6,2,6,15,0,0,0,0,0,0.0,0.0,0.0,352.85773141287,0.0
U001,0200726979,BJ'S  llc,2019-06-17,2019.0,2019-06-17,1.0,2019-06-02,NAA8,0,5.805255443586835,NAA8,6,2,6,15,0,0,0,0,0,0.007751937984496124,0.007692307692307693,11.25,411.602818951969,0.0
U001,0200782669,SYGMA foundation,2019-06-19,2019.0,2019-06-17,1.0,2019-06-02,NAA8,1,8.35251192575378,NAA8,6,2,6,15,2,0,0,0,0,0.0,0.0,0.0,94.1436171917154,0.0
U001,0200769623,WAL-MAR us,2019-06-12,2019.0,2019-06-17,1.0,2019-06-02,NAH4,0,8.541876047861457,NAH4,6,2,6,15,-3,0,0,0,1,0.004567600487210719,0.004567600487210719,50.266666666666666,2711.918721690484,0.0
U001,0200761734,H E BUT trust,2019-06-18,2019.0,2019-06-17,1.0,2019-06-02,NAA8,1,9.61124710646759,NAA8,6,2,6,15,1,0,0,0,1,0.0,0.0,0.0,159.12740603439988,0.0
U001,0200769623,WAL-MAR corp,2019-06-12,2019.0,2019-06-17,1.0,2019-06-02,NAH4,0,11.237421471121008,NAH4,6,2,6,15,-3,0,0,0,3,0.004567600487210719,0.004567600487210719,50.266666666666666,2711.918721690484,0.0
U001,0200772670,ASSOCIAT trust,2019-06-18,2019.0,2019-06-17,1.0,2019-06-02,NAU5,1,11.938005143477296,NAU5,6,2,6,15,1,0,0,0,3,0.017167381974248927,0.0163265306122449,20.25,383.4773204299988,0.0
U001,0200466603,SMITH'S ,2019-06-17,2019.0,2019-06-17,1.0,2019-06-02,NAA8,0,11.386939250052071,NAA8,6,2,6,15,0,0,0,0,3,0.0,0.0,0.0,29.549105007596502,0.0
U001,0200769623,WAL-MAR llc,2019-06-13,2019.0,2019-06-17,1.0,2019-06-02,NAH4,0,9.110028203056451,NAH4,6,2,6,15,-2,0,0,0,1,0.004567600487210719,0.004567600487210719,50.266666666666666,2711.918721690484,0.0
U001,0200769623,WAL-MAR in,2019-06-18,2019.0,2019-06-17,1.0,2019-06-02,NAH4,1,9.538698348277496,NAH4,6,2,6,15,1,0,0,0,1,0.004567600487210719,0.004567600487210719,50.266666666666666,2711.918721690484,0.0
U001,0200769623,WAL-MAR in,2019-06-12,2019.0,2019-06-17,1.0,2019-06-02,NAH4,0,10.701968823404751,NAH4,6,2,6,15,-3,0,0,0,2,0.004567600487210719,0.004567600487210719,50.266666666666666,2711.918721690484,0.0
U001,0200726979,BJ'S  ,2019-06-17,2019.0,2019-06-17,1.0,2019-06-02,NAA8,0,4.123579687490436,NAA8,6,2,6,15,0,0,0,0,0,0.007751937984496124,0.007692307692307693,11.25,411.602818951969,0.0
U001,0200744019,TARG us,2019-06-17,2019.0,2019-06-17,1.0,2019-06-02,NAA8,0,10.290346637132158,NAA8,6,2,6,15,0,0,0,0,2,0.10810810810810811,0.10071942446043165,7.464285714285714,325.74074914336256,0.0
U001,0200769623,WAL-MAR corp,2019-06-12,2019.0,2019-06-17,1.0,2019-06-02,NAH4,0,11.178422607847558,NAH4,6,2,6,15,-3,0,0,0,3,0.004567600487210719,0.004567600487210719,50.266666666666666,2711.918721690484,0.0
U001,0200794332,COST systems,2019-06-17,2019.0,2019-06-17,1.0,2019-06-02,NAAX,0,10.388468460295403,NAAX,6,2,6,15,0,0,0,0,2,0.02023121387283237,0.019553072625698324,16.857142857142858,339.4958486549008,0.0
U001,0200769623,WAL-MAR trust,2019-06-12,2019.0,2019-06-17,1.0,2019-06-02,NAH4,0,9.99025360777017,NAH4,6,2,6,15,-3,0,0,0,2,0.004567600487210719,0.004567600487210719,50.266666666666666,2711.918721690484,0.0
U001,0200782669,SYGMA foundation,2019-06-19,2019.0,2019-06-17,1.0,2019-06-02,NAA8,1,8.35251192575378,NAA8,6,2,6,15,2,0,0,0,0,0.0,0.0,0.0,94.1436171917154,0.0
U001,0200769623,WAL-MAR trust,2019-06-14,2019.0,2019-06-17,1.0,2019-06-02,NAH4,0,9.60973710468274,NAH4,6,2,6,15,-1,0,0,0,1,0.004567600487210719,0.004567600487210719,50.266666666666666,2711.918721690484,0.0
U001,0200729290,KROGER systems,2019-06-17,2019.0,2019-06-17,1.0,2019-06-02,NAA8,0,10.447923275509655,NAA8,6,2,6,15,0,0,0,0,2,0.0,0.0,0.0,9.671467218909223,0.0
U001,0200752302,KROGER ,2019-06-17,2019.0,2019-06-17,1.0,2019-06-02,NAA8,0,11.057001608880611,NAA8,6,2,6,15,0,0,0,0,3,0.0,0.0,0.0,65.53040402398544,0.0
U001,0200769623,WAL-MAR associates,2019-06-12,2019.0,2019-06-17,1.0,2019-06-02,NAH4,0,9.032799768191152,NAH4,6,2,6,15,-3,0,0,0,1,0.004567600487210719,0.004567600487210719,50.266666666666666,2711.918721690484,0.0
U001,CCU013,KRAFT F corp,2019-08-02,2019.0,2019-06-02,1.0,2019-06-02,NAX2,1,9.636143911524265,NAX2,6,2,6,0,44,1,1,1,1,1.0,1.0,30.29268292682927,305.0333933338292,1.0
U001,0200769623,WAL-MAR co,2019-06-18,2019.0,2019-06-17,1.0,2019-06-02,NAH4,1,7.410334998534277,NAH4,6,2,6,15,1,0,0,0,0,0.004567600487210719,0.004567600487210719,50.266666666666666,2711.918721690484,0.0
CA02,0140104409,LOB corp,2019-06-14,2019.0,2019-06-12,1.0,2019-06-02,CA10,1,7.72148269050854,CA10,6,2,6,10,2,0,0,0,0,0.04225352112676056,0.04225352112676056,10.333333333333334,141.508990319444,0.0
U001,CCU002,KRFT FDS associates,2019-08-02,2019.0,2019-07-07,1.0,2019-06-02,NAG2,1,6.279459070741808,NAG2,6,2,6,35,19,1,1,1,0,0.38235294117647056,0.38235294117647056,12.23076923076923,106.62023005335486,0.0
U001,0200769623,WAL-MAR ,2019-06-12,2019.0,2019-06-17,1.0,2019-06-02,NAH4,0,10.578842638324188,NAH4,6,2,6,15,-3,0,0,0,2,0.004567600487210719,0.004567600487210719,50.266666666666666,2711.918721690484,0.0
U002,0200825136,COLOME co,2019-07-03,2019.0,2019-07-02,1.0,2019-06-02,NA38,1,11.03761337072302,Other,6,2,6,30,1,0,0,0,3,0.0,0.0,0.0,21.814510168082478,0.0
CA02,0140104409,LOB corp,2019-06-14,2019.0,2019-06-12,1.0,2019-06-02,CA10,1,10.81507805562099,CA10,6,2,6,10,2,0,0,0,3,0.04225352112676056,0.04225352112676056,10.333333333333334,141.508990319444,0.0
U001,0200769623,WAL-MAR co,2019-06-13,2019.0,2019-06-17,1.0,2019-06-02,NAH4,0,10.657394169354044,NAH4,6,2,6,15,-2,0,0,0,2,0.004567600487210719,0.004567600487210719,50.266666666666666,2711.918721690484,0.0
U001,0200769623,WAL-MAR ,2019-06-19,2019.0,2019-06-17,1.0,2019-06-02,NAH4,1,8.712557651862696,NAH4,6,2,6,15,2,0,0,0,1,0.004567600487210719,0.004567600487210719,50.266666666666666,2711.918721690484,0.0
U001,0200772670,ASSOCIAT corp,2019-06-17,2019.0,2019-06-17,1.0,2019-06-02,NAU5,0,9.88865763082004,NAU5,6,2,6,15,0,0,0,0,2,0.017167381974248927,0.0163265306122449,20.25,383.4773204299988,0.0
U001,CCU013,KRAFT F co,2019-08-02,2019.0,2019-06-02,1.0,2019-06-02,NAX2,1,10.355823523815898,NAX2,6,2,6,0,44,1,1,1,2,1.0,1.0,30.29268292682927,305.0333933338292,1.0
U001,0200772670,ASSOCIAT in,2019-06-18,2019.0,2019-06-17,1.0,2019-06-02,NAU5,1,11.056531206692275,NAU5,6,2,6,15,1,0,0,0,3,0.017167381974248927,0.0163265306122449,20.25,383.4773204299988,0.0
U001,0200769623,WAL-MAR co,2019-06-12,2019.0,2019-06-17,1.0,2019-06-02,NAH4,0,8.511828828917087,NAH4,6,2,6,15,-3,0,0,0,1,0.004567600487210719,0.004567600487210719,50.266666666666666,2711.918721690484,0.0
U001,0200936373,SUPE corporation,2019-06-18,2019.0,2019-06-17,1.0,2019-06-02,NAA8,1,9.053091063019092,NAA8,6,2,6,15,1,0,0,0,1,0.012345679012345678,0.011363636363636364,47.0,120.14853141630759,0.0
U001,0200769623,WAL-MAR corporation,2019-06-13,2019.0,2019-06-17,1.0,2019-06-02,NAH4,0,8.239170978592039,NAH4,6,2,6,15,-2,0,0,0,0,0.004567600487210719,0.004567600487210719,50.266666666666666,2711.918721690484,0.0
U001,0200769623,WAL-MAR corporation,2019-06-13,2019.0,2019-06-17,1.0,2019-06-02,NAH4,0,10.230244173613524,NAH4,6,2,6,15,-2,0,0,0,2,0.004567600487210719,0.004567600487210719,50.266666666666666,2711.918721690484,0.0
U001,0200711029,WEGMAN foundation,2019-06-17,2019.0,2019-06-17,1.0,2019-06-02,NAA8,0,9.990113313518794,NAA8,6,2,6,15,0,0,0,0,2,0.0,0.0,0.0,30.421848276449268,0.0
U001,0200769623,WAL-MAR llc,2019-06-12,2019.0,2019-06-17,1.0,2019-06-02,NAH4,0,7.5488193796718575,NAH4,6,2,6,15,-3,0,0,0,0,0.004567600487210719,0.004567600487210719,50.266666666666666,2711.918721690484,0.0
