business_code,cust_number,name_customer,clear_date,buisness_year,due_in_date,posting_id,baseline_create_date,cust_payment_terms,target_old,amount_in_usd,cust_payment_terms_grp,baseline_month,baseline_day,baseline_dayofweek,Allowed_Pay_Days,business_days_late,target,due_weekend_flag,amount_bin,cust_allowed_pay_days_late_rate_past,ratio_paid_invoices_late_past,avg_days_late_paid_late_past,sum_outstanding_amount_past,recent_5_late_rate
U001,0200726979,BJ'S  co,2019-05-20,2019.0,2019-05-12,1.0,2019-04-27,NAA8,1,6.654178293046972,NAA8,4,27,5,15,5,0,1,0,0.00819672131147541,0.00819672131147541,12.333333333333334,521.2860401495452,0.0
U001,0200769623,WAL-MAR foundation,2019-05-07,2019.0,2019-05-12,1.0,2019-04-27,NAH4,0,9.818256408173468,NAH4,4,27,5,15,-3,0,1,2,0.008012820512820512,0.00921474358974359,33.52173913043478,2329.2978408888857,0.2
U001,0200769623,WAL-MAR co,2019-05-08,2019.0,2019-05-12,1.0,2019-04-27,NAH4,0,11.00619959239447,NAH4,4,27,5,15,-2,0,1,3,0.008012820512820512,0.00921474358974359,33.52173913043478,2329.2978408888857,0.2
U001,0200769623,WAL-MAR us,2019-05-08,2019.0,2019-05-12,1.0,2019-04-27,NAH4,0,10.80408498624384,NAH4,4,27,5,15,-2,0,1,3,0.008012820512820512,0.00921474358974359,33.52173913043478,2329.2978408888857,0.2
U001,0200769623,WAL-MAR trust,2019-05-07,2019.0,2019-05-12,1.0,2019-04-27,NAH4,0,6.702169189406261,NAH4,4,27,5,15,-3,0,1,0,0.008012820512820512,0.00921474358974359,33.52173913043478,2329.2978408888857,0.2
U001,0200769623,WAL-MAR co,2019-05-07,2019.0,2019-05-12,1.0,2019-04-27,NAH4,0,9.55168784813827,NAH4,4,27,5,15,-3,0,1,1,0.008012820512820512,0.00921474358974359,33.52173913043478,2329.2978408888857,0.2
U001,CCU002,KRFT FDS trust,2019-05-31,2019.0,2019-06-01,1.0,2019-04-27,NAG2,0,11.015330594165302,NAG2,4,27,5,35,0,0,1,3,0.5,0.5,9.818181818181818,145.62948461859065,1.0
U001,0200769623,WAL-MAR corp,2019-05-14,2019.0,2019-05-12,1.0,2019-04-27,NAH4,1,9.612000249368368,NAH4,4,27,5,15,1,0,1,1,0.008012820512820512,0.00921474358974359,33.52173913043478,2329.2978408888857,0.2
U001,0200762301,C&S WH corp,2019-05-14,2019.0,2019-05-12,1.0,2019-04-27,NAC6,1,9.2013298993179,NAC6,4,27,5,15,1,0,1,1,0.010380622837370242,0.012987012987012988,9.5,600.1995090083096,0.0
U001,CCCA02,KRAFT  in,2019-05-31,2019.0,2019-06-01,1.0,2019-04-27,NAG2,0,9.470116675174255,NAG2,4,27,5,35,0,0,1,1,0.5747126436781609,0.6436781609195402,10.607142857142858,659.9762170327983,1.0
U001,0200707822,PUBLI foundation,2019-05-13,2019.0,2019-05-12,1.0,2019-04-27,NAA8,1,11.83374577534786,NAA8,4,27,5,15,0,0,1,3,0.0,0.0,0.0,195.9336423303211,0.0
CA02,0140104409,LOB systems,2019-05-10,2019.0,2019-05-07,1.0,2019-04-27,CA10,1,12.14062760696314,CA10,4,27,5,10,3,0,0,3,0.05102040816326531,0.10204081632653061,6.7,203.57864237309732,0.0
U001,0200769623,WAL-MAR corp,2019-05-07,2019.0,2019-05-12,1.0,2019-04-27,NAH4,0,9.660325588145662,NAH4,4,27,5,15,-3,0,1,1,0.008012820512820512,0.00921474358974359,33.52173913043478,2329.2978408888857,0.2
U001,0200729942,SA llc,2019-05-14,2019.0,2019-05-12,1.0,2019-04-27,NAA8,1,6.603333882526058,NAA8,4,27,5,15,1,0,1,0,0.023809523809523808,0.10638297872340426,5.6,75.44819143043566,0.0
U001,0200769623,WAL-MAR associates,2019-05-14,2019.0,2019-05-12,1.0,2019-04-27,NAH4,1,5.7208689983797,NAH4,4,27,5,15,1,0,1,0,0.008012820512820512,0.00921474358974359,33.52173913043478,2329.2978408888857,0.2
CA02,0140104423,METRO  corp,2019-05-07,2019.0,2019-05-07,1.0,2019-04-27,CA10,0,10.675587770371328,CA10,4,27,5,10,0,0,0,2,0.02564102564102564,0.02564102564102564,25.0,89.99255968500367,0.0
U001,0200769623,WAL-MAR associates,2019-05-07,2019.0,2019-05-12,1.0,2019-04-27,NAH4,0,10.882153091405792,NAH4,4,27,5,15,-3,0,1,3,0.008012820512820512,0.00921474358974359,33.52173913043478,2329.2978408888857,0.2
U001,CCU013,KRAFT F trust,2019-05-31,2019.0,2019-04-27,1.0,2019-04-27,NAX2,1,8.131751274513539,NAX2,4,27,5,0,24,1,1,0,1.0,1.0,25.407894736842106,687.1362202139039,1.0
U001,0200726979,BJ'S  us,2019-05-20,2019.0,2019-05-12,1.0,2019-04-27,NAA8,1,5.461073767847151,NAA8,4,27,5,15,5,0,1,0,0.00819672131147541,0.00819672131147541,12.333333333333334,521.2860401495452,0.0
U001,0200707822,PUBLI ,2019-05-13,2019.0,2019-05-12,1.0,2019-04-27,NAA8,1,11.824455061318185,NAA8,4,27,5,15,0,0,1,3,0.0,0.0,0.0,195.9336423303211,0.0
CA02,0140104409,LOB in,2019-05-06,2019.0,2019-05-07,1.0,2019-04-27,CA10,0,12.267439862143066,CA10,4,27,5,10,-1,0,0,3,0.05102040816326531,0.10204081632653061,6.7,203.57864237309732,0.0
U001,0200881076,ALBERT foundation,2019-05-13,2019.0,2019-05-12,1.0,2019-04-27,NAA8,1,9.922109581239178,NAA8,4,27,5,15,0,0,1,2,0.0,0.0,0.0,46.737256518181475,0.0
U001,0200769623,WAL-MAR co,2019-05-07,2019.0,2019-05-12,1.0,2019-04-27,NAH4,0,8.84881080626362,NAH4,4,27,5,15,-3,0,1,1,0.008012820512820512,0.00921474358974359,33.52173913043478,2329.2978408888857,0.2
U001,0200769623,WAL-MAR corporation,2019-05-10,2019.0,2019-05-12,1.0,2019-04-27,NAH4,0,9.650365992375562,NAH4,4,27,5,15,0,0,1,1,0.008012820512820512,0.00921474358974359,33.52173913043478,2329.2978408888857,0.2
U001,0200769623,WAL-MAR us,2019-05-07,2019.0,2019-05-12,1.0,2019-04-27,NAH4,0,10.919169579667985,NAH4,4,27,5,15,-3,0,1,3,0.008012820512820512,0.00921474358974359,33.52173913043478,2329.2978408888857,0.2
U001,0200714710,SYSCO  ,2019-05-08,2019.0,2019-05-12,1.0,2019-04-27,NAA8,0,5.732110746643059,NAA8,4,27,5,15,-2,0,1,0,0.04081632653061224,0.05,10.0,79.5288928675671,0.0
U001,0200769623,WAL-MAR corporation,2019-05-10,2019.0,2019-05-13,1.0,2019-04-28,NAH4,0,7.702795470347581,NAH4,4,28,6,15,-1,0,0,0,0.008012820512820512,0.00921474358974359,33.52173913043478,2622.730288742151,0.2
U001,0200761734,H E BUT in,2019-05-14,2019.0,2019-05-13,1.0,2019-04-28,NAA8,1,8.061676123409127,NAA8,4,28,6,15,1,0,0,0,0.0,0.011111111111111112,5.0,89.57107878261121,0.0
U001,0200769623,WAL-MAR us,2019-05-08,2019.0,2019-05-13,1.0,2019-04-28,NAH4,0,5.413831162760377,NAH4,4,28,6,15,-3,0,0,0,0.008012820512820512,0.00921474358974359,33.52173913043478,2622.730288742151,0.2
U001,0200942148,BRADY foundation,2019-06-25,2019.0,2019-05-28,1.0,2019-04-28,NAD5,1,9.756112201576643,NAD5,4,28,6,30,20,1,0,2,1.0,1.0,20.0,77.6574570734505,1.0
U001,0200706844,WINC in,2019-05-13,2019.0,2019-05-13,1.0,2019-04-28,NAA8,0,9.80204822783952,NAA8,4,28,6,15,0,0,0,2,0.028985507246376812,0.041666666666666664,16.333333333333332,199.03974175287615,0.0
CA02,0140104429,COSTCO ,2019-05-10,2019.0,2019-05-08,1.0,2019-04-28,CA10,1,8.887563967803834,CA10,4,28,6,10,2,0,0,1,0.05063291139240506,0.17721518987341772,9.285714285714286,95.68947923041787,0.2
U001,0200769623,WAL-MAR trust,2019-05-08,2019.0,2019-05-13,1.0,2019-04-28,NAH4,0,10.177372125763515,NAH4,4,28,6,15,-3,0,0,2,0.008012820512820512,0.00921474358974359,33.52173913043478,2622.730288742151,0.2
U001,0200769623,WAL-MAR corporation,2019-05-14,2019.0,2019-05-13,1.0,2019-04-28,NAH4,1,9.128275287342923,NAH4,4,28,6,15,1,0,0,1,0.008012820512820512,0.00921474358974359,33.52173913043478,2622.730288742151,0.2
U001,0200769623,WAL-MAR foundation,2019-05-08,2019.0,2019-05-13,1.0,2019-04-28,NAH4,0,7.5335118751358845,NAH4,4,28,6,15,-3,0,0,0,0.008012820512820512,0.00921474358974359,33.52173913043478,2622.730288742151,0.2
U001,0200707822,PUBLI in,2019-05-13,2019.0,2019-05-13,1.0,2019-04-28,NAA8,0,11.691133238415278,NAA8,4,28,6,15,0,0,0,3,0.0,0.0,0.0,231.38714764300195,0.0
U001,0200936373,SUPE co,2019-05-14,2019.0,2019-05-13,1.0,2019-04-28,NAA8,1,11.85028195338271,NAA8,4,28,6,15,1,0,0,3,0.01694915254237288,0.05,19.0,157.71320797659018,0.0
U001,0200744019,TARG llc,2019-05-15,2019.0,2019-05-13,1.0,2019-04-28,NAA8,1,7.413457802049357,NAA8,4,28,6,15,2,0,0,0,0.15300546448087432,0.23243243243243245,6.325581395348837,573.7401876025477,1.0
U001,0200759878,SA trust,2019-05-14,2019.0,2019-05-13,1.0,2019-04-28,NAH4,1,10.21017561152067,NAH4,4,28,6,15,1,0,0,2,0.01327433628318584,0.02066115702479339,7.6,708.8829343881007,0.0
U001,0200769623,WAL-MAR co,2019-05-14,2019.0,2019-05-13,1.0,2019-04-28,NAH4,1,9.11042168931659,NAH4,4,28,6,15,1,0,0,1,0.008012820512820512,0.00921474358974359,33.52173913043478,2622.730288742151,0.2
U001,0200744019,TARG foundation,2019-05-14,2019.0,2019-05-13,1.0,2019-04-28,NAA8,1,8.497624976643296,NAA8,4,28,6,15,1,0,0,1,0.15300546448087432,0.23243243243243245,6.325581395348837,573.7401876025477,1.0
U001,0200769623,WAL-MAR systems,2019-05-08,2019.0,2019-05-13,1.0,2019-04-28,NAH4,0,9.89453711662136,NAH4,4,28,6,15,-3,0,0,2,0.008012820512820512,0.00921474358974359,33.52173913043478,2622.730288742151,0.2
U001,0200769623,WAL-MAR us,2019-05-08,2019.0,2019-05-13,1.0,2019-04-28,NAH4,0,7.2646601964749244,NAH4,4,28,6,15,-3,0,0,0,0.008012820512820512,0.00921474358974359,33.52173913043478,2622.730288742151,0.2
U001,0200769623,WAL-MAR corp,2019-05-14,2019.0,2019-05-13,1.0,2019-04-28,NAH4,1,10.370009816355434,NAH4,4,28,6,15,1,0,0,2,0.008012820512820512,0.00921474358974359,33.52173913043478,2622.730288742151,0.2
U001,0200744019,TARG corp,2019-05-15,2019.0,2019-05-13,1.0,2019-04-28,NAA8,1,6.88657249971423,NAA8,4,28,6,15,2,0,0,0,0.15300546448087432,0.23243243243243245,6.325581395348837,573.7401876025477,1.0
U001,0200769623,WAL-MAR systems,2019-05-10,2019.0,2019-05-13,1.0,2019-04-28,NAH4,0,10.67694455893653,NAH4,4,28,6,15,-1,0,0,2,0.008012820512820512,0.00921474358974359,33.52173913043478,2622.730288742151,0.2
U001,0200769623,WAL-MAR systems,2019-05-09,2019.0,2019-05-13,1.0,2019-04-28,NAH4,0,11.064568095818164,NAH4,4,28,6,15,-2,0,0,3,0.008012820512820512,0.00921474358974359,33.52173913043478,2622.730288742151,0.2
U001,0200726979,BJ'S  trust,2019-05-16,2019.0,2019-05-13,1.0,2019-04-28,NAA8,1,5.340706133039824,NAA8,4,28,6,15,3,0,0,0,0.00819672131147541,0.00819672131147541,12.333333333333334,539.4211741319087,0.0
U001,0200759878,SA corp,2019-05-14,2019.0,2019-05-13,1.0,2019-04-28,NAH4,1,10.376982268341608,NAH4,4,28,6,15,1,0,0,2,0.01327433628318584,0.02066115702479339,7.6,708.8829343881007,0.0
U001,0200769623,WAL-MAR in,2019-05-10,2019.0,2019-05-13,1.0,2019-04-28,NAH4,0,6.904369553877928,NAH4,4,28,6,15,-1,0,0,0,0.008012820512820512,0.00921474358974359,33.52173913043478,2622.730288742151,0.2
U001,0200726979,BJ'S  co,2019-05-20,2019.0,2019-05-13,1.0,2019-04-28,NAA8,1,4.879918983027973,NAA8,4,28,6,15,5,0,0,0,0.00819672131147541,0.00819672131147541,12.333333333333334,539.4211741319087,0.0
CA02,0140105686,SYSC co,2019-05-09,2019.0,2019-05-08,1.0,2019-04-28,CA10,1,8.894801201895248,CA10,4,28,6,10,1,0,0,1,0.04054054054054054,0.10810810810810811,7.0,110.42731265213268,0.4
U001,0200078795,H T H us,2019-05-13,2019.0,2019-05-13,1.0,2019-04-28,NAA8,0,8.835851992415597,NAA8,4,28,6,15,0,0,0,1,0.23076923076923078,0.2,7.666666666666667,25.678717697033942,0.4
U001,0200726979,BJ'S  in,2019-05-20,2019.0,2019-05-13,1.0,2019-04-28,NAA8,1,6.143971018822751,NAA8,4,28,6,15,5,0,0,0,0.00819672131147541,0.00819672131147541,12.333333333333334,539.4211741319087,0.0
U001,0200418007,AM systems,2019-08-08,2019.0,2019-05-13,1.0,2019-04-28,NAA8,1,10.633453525484285,NAA8,4,28,6,15,63,1,0,2,0.1348314606741573,0.12,17.416666666666668,127.76659293468404,0.0
U001,0200744019,TARG systems,2019-05-14,2019.0,2019-05-13,1.0,2019-04-28,NAA8,1,8.94449023892227,NAA8,4,28,6,15,1,0,0,1,0.15300546448087432,0.23243243243243245,6.325581395348837,573.7401876025477,1.0
U001,0200759878,SA us,2019-06-04,2019.0,2019-06-12,1.0,2019-04-28,NAWP,0,11.631147426506775,NAWP,4,28,6,45,-6,0,0,3,0.0,0.02066115702479339,7.6,708.8829343881007,0.0
U001,0200759878,SA corp,2019-05-14,2019.0,2019-05-13,1.0,2019-04-28,NAH4,1,9.65015473152753,NAH4,4,28,6,15,1,0,0,1,0.01327433628318584,0.02066115702479339,7.6,708.8829343881007,0.0
U001,0200769623,WAL-MAR co,2019-05-09,2019.0,2019-05-13,1.0,2019-04-28,NAH4,0,10.835316538058263,NAH4,4,28,6,15,-2,0,0,3,0.008012820512820512,0.00921474358974359,33.52173913043478,2622.730288742151,0.2
U001,0200707822,PUBLI trust,2019-05-13,2019.0,2019-05-13,1.0,2019-04-28,NAA8,0,11.752472382437215,NAA8,4,28,6,15,0,0,0,3,0.0,0.0,0.0,231.38714764300195,0.0
U001,0200769623,WAL-MAR trust,2019-05-09,2019.0,2019-05-13,1.0,2019-04-28,NAH4,0,10.638050631220665,NAH4,4,28,6,15,-2,0,0,2,0.008012820512820512,0.00921474358974359,33.52173913043478,2622.730288742151,0.2
U001,0200792293,UNIFIE systems,2019-05-22,2019.0,2019-05-13,1.0,2019-04-28,NAA8,1,7.382740230814101,NAA8,4,28,6,15,7,1,0,0,0.0,0.0,0.0,65.21052026780325,0.0
U001,0200772670,ASSOCIAT associates,2019-05-13,2019.0,2019-05-13,1.0,2019-04-28,NAU5,0,12.00028792905879,NAU5,4,28,6,15,0,0,0,3,0.022727272727272728,0.033707865168539325,13.166666666666666,380.9160000784691,0.0
U001,0200555117,BURR corporation,2019-08-12,2019.0,2019-05-13,1.0,2019-04-28,NAA8,1,6.216346586375911,NAA8,4,28,6,15,65,1,0,0,0.0,0.07692307692307693,5.0,45.306987491386295,0.0
U001,0200769623,WAL-MAR corp,2019-05-08,2019.0,2019-05-13,1.0,2019-04-28,NAH4,0,9.499078386724614,NAH4,4,28,6,15,-3,0,0,1,0.008012820512820512,0.00921474358974359,33.52173913043478,2622.730288742151,0.2
U001,0200705742,DOT trust,2019-05-13,2019.0,2019-05-18,1.0,2019-04-28,NAD1,0,10.464925108615242,NAD1,4,28,6,20,-4,0,1,2,0.0,0.0,0.0,269.49064321343525,0.0
U001,CCU002,KRFT FDS systems,2019-05-31,2019.0,2019-06-02,1.0,2019-04-28,NAG2,0,9.364183575966162,NAG2,4,28,6,35,0,0,1,1,0.5,0.5,9.818181818181818,156.644815212756,1.0
U001,0200769623,WAL-MAR foundation,2019-05-08,2019.0,2019-05-13,1.0,2019-04-28,NAH4,0,9.701193874082636,NAH4,4,28,6,15,-3,0,0,1,0.008012820512820512,0.00921474358974359,33.52173913043478,2622.730288742151,0.2
U001,0200707822,PUBLI us,2019-05-13,2019.0,2019-05-13,1.0,2019-04-28,NAA8,0,9.730098581145322,NAA8,4,28,6,15,0,0,0,1,0.0,0.0,0.0,231.38714764300195,0.0
U001,0200769623,WAL-MAR systems,2019-05-08,2019.0,2019-05-13,1.0,2019-04-28,NAH4,0,7.21267787581632,NAH4,4,28,6,15,-3,0,0,0,0.008012820512820512,0.00921474358974359,33.52173913043478,2622.730288742151,0.2
U001,0200769623,WAL-MAR corporation,2019-05-08,2019.0,2019-05-13,1.0,2019-04-28,NAH4,0,11.103315277879792,NAH4,4,28,6,15,-3,0,0,3,0.008012820512820512,0.00921474358974359,33.52173913043478,2622.730288742151,0.2
U001,0200744019,TARG us,2019-05-14,2019.0,2019-05-13,1.0,2019-04-28,NAA8,1,7.413457802049357,NAA8,4,28,6,15,1,0,0,0,0.15300546448087432,0.23243243243243245,6.325581395348837,573.7401876025477,1.0
U001,0200769623,WAL-MAR co,2019-05-08,2019.0,2019-05-13,1.0,2019-04-28,NAH4,0,6.302857042642827,NAH4,4,28,6,15,-3,0,0,0,0.008012820512820512,0.00921474358974359,33.52173913043478,2622.730288742151,0.2
U001,0200705742,DOT systems,2019-05-13,2019.0,2019-05-13,1.0,2019-04-28,NAA8,0,8.165383535602613,NAA8,4,28,6,15,0,0,0,0,0.0,0.0,0.0,269.49064321343525,0.0
U001,0200769623,WAL-MAR foundation,2019-05-08,2019.0,2019-05-13,1.0,2019-04-28,NAH4,0,6.28336894299298,NAH4,4,28,6,15,-3,0,0,0,0.008012820512820512,0.00921474358974359,33.52173913043478,2622.730288742151,0.2
U013,0140103435,COST in,2019-05-28,2019.0,2019-05-28,1.0,2019-04-28,NAVE,0,7.593636123550037,NAVE,4,28,6,30,0,0,0,0,0.0,0.0,0.0,0.0,0.0
U001,0200707822,PUBLI llc,2019-05-13,2019.0,2019-05-13,1.0,2019-04-28,NAA8,0,11.80887343060428,NAA8,4,28,6,15,0,0,0,3,0.0,0.0,0.0,231.38714764300195,0.0
U001,0200769623,WAL-MAR trust,2019-05-08,2019.0,2019-05-13,1.0,2019-04-28,NAH4,0,6.498011028389084,NAH4,4,28,6,15,-3,0,0,0,0.008012820512820512,0.00921474358974359,33.52173913043478,2622.730288742151,0.2
U001,0200707822,PUBLI associates,2019-05-13,2019.0,2019-05-13,1.0,2019-04-28,NAA8,0,11.393398071305649,NAA8,4,28,6,15,0,0,0,3,0.0,0.0,0.0,231.38714764300195,0.0
U001,0200762950,HAR ,2019-05-13,2019.0,2019-05-13,1.0,2019-04-28,NAA8,0,9.928107967398356,NAA8,4,28,6,15,0,0,0,2,0.0,0.0,0.0,54.87147840824108,0.0
CA02,0140104440,SO corp,2019-05-14,2019.0,2019-05-08,1.0,2019-04-28,CA10,1,11.434407877043444,CA10,4,28,6,10,4,0,0,3,0.09523809523809523,0.15873015873015872,5.4,186.48288641874043,0.8
U001,0200769623,WAL-MAR trust,2019-05-08,2019.0,2019-05-13,1.0,2019-04-28,NAH4,0,10.716278924615796,NAH4,4,28,6,15,-3,0,0,2,0.008012820512820512,0.00921474358974359,33.52173913043478,2622.730288742151,0.2
U013,0100034330,MASSY D us,2019-05-28,2019.0,2019-05-28,1.0,2019-04-28,NAVE,0,8.316099739938686,NAVE,4,28,6,30,0,0,0,0,0.0,0.2,5.0,25.559238968899294,0.2
U001,0200769623,WAL-MAR associates,2019-05-09,2019.0,2019-05-13,1.0,2019-04-28,NAH4,0,7.5488193796718575,NAH4,4,28,6,15,-2,0,0,0,0.008012820512820512,0.00921474358974359,33.52173913043478,2622.730288742151,0.2
U001,0200769623,WAL-MAR trust,2019-05-16,2019.0,2019-05-13,1.0,2019-04-28,NAH4,1,8.60945691730673,NAH4,4,28,6,15,3,0,0,1,0.008012820512820512,0.00921474358974359,33.52173913043478,2622.730288742151,0.2
U001,0200769623,WAL-MAR co,2019-05-08,2019.0,2019-05-13,1.0,2019-04-28,NAH4,0,6.229693735840232,NAH4,4,28,6,15,-3,0,0,0,0.008012820512820512,0.00921474358974359,33.52173913043478,2622.730288742151,0.2
U001,0200769623,WAL-MAR us,2019-05-08,2019.0,2019-05-13,1.0,2019-04-28,NAH4,0,10.529591745064469,NAH4,4,28,6,15,-3,0,0,2,0.008012820512820512,0.00921474358974359,33.52173913043478,2622.730288742151,0.2
U001,0200762301,C&S WH us,2019-05-14,2019.0,2019-05-14,1.0,2019-04-29,NAC6,0,10.268359459393306,NAC6,4,29,0,15,0,0,0,2,0.010380622837370242,0.012987012987012988,9.5,630.6236446730273,0.0
U001,0200793513,KROGER llc,2019-05-14,2019.0,2019-05-14,1.0,2019-04-29,NAA8,0,11.02650883634321,NAA8,4,29,0,15,0,0,0,3,0.0,0.0,0.0,65.62381372708364,0.0
U001,0200418007,AM foundation,2019-05-17,2019.0,2019-05-14,1.0,2019-04-29,NAA8,1,7.623886295932458,NAA8,4,29,0,15,3,0,0,0,0.1348314606741573,0.12,17.416666666666668,138.4000464601683,0.0
U001,0200782001,GORDO ,2019-05-21,2019.0,2019-05-14,1.0,2019-04-29,NAA8,1,7.255647769832901,NAA8,4,29,0,15,5,0,0,0,0.05405405405405406,0.06896551724137931,11.0,202.0336240114355,0.2
U001,0200769623,WAL-MAR in,2019-05-15,2019.0,2019-05-14,1.0,2019-04-29,NAH4,1,6.024584960441199,NAH4,4,29,0,15,1,0,0,0,0.008012820512820512,0.00921474358974359,33.52173913043478,2849.679295991208,0.2
U001,0200729942,SA us,2019-05-10,2019.0,2019-05-14,1.0,2019-04-29,NAA8,0,8.610780069006085,NAA8,4,29,0,15,-2,0,0,1,0.023809523809523808,0.10638297872340426,5.6,82.05152531296172,0.0
U001,0200772670,ASSOCIAT corporation,2019-05-15,2019.0,2019-05-14,1.0,2019-04-29,NAU5,1,9.54297525536614,NAU5,4,29,0,15,1,0,0,1,0.022727272727272728,0.033707865168539325,13.166666666666666,392.9162880075279,0.0
U001,0200769623,WAL-MAR corporation,2019-05-09,2019.0,2019-05-14,1.0,2019-04-29,NAH4,0,11.110560745685747,NAH4,4,29,0,15,-3,0,0,3,0.008012820512820512,0.00921474358974359,33.52173913043478,2849.679295991208,0.2
CA02,0140104429,COSTCO trust,2019-05-09,2019.0,2019-05-09,1.0,2019-04-29,CA10,0,10.800364755405544,CA10,4,29,0,10,0,0,0,3,0.05063291139240506,0.17721518987341772,9.285714285714286,104.5770431982217,0.2
U001,0200729942,SA corporation,2019-05-14,2019.0,2019-05-14,1.0,2019-04-29,NAA8,0,8.903976883435956,NAA8,4,29,0,15,0,0,0,1,0.023809523809523808,0.10638297872340426,5.6,82.05152531296172,0.0
U001,0200762301,C&S WH co,2019-05-14,2019.0,2019-05-14,1.0,2019-04-29,NAC6,0,11.114350862706806,NAC6,4,29,0,15,0,0,0,3,0.010380622837370242,0.012987012987012988,9.5,630.6236446730273,0.0
U001,0200729942,SA foundation,2019-05-14,2019.0,2019-05-14,1.0,2019-04-29,NAA8,0,9.05516733638799,NAA8,4,29,0,15,0,0,0,1,0.023809523809523808,0.10638297872340426,5.6,82.05152531296172,0.0
U001,0200769623,WAL-MAR corp,2019-05-10,2019.0,2019-05-14,1.0,2019-04-29,NAH4,0,9.455649247414971,NAH4,4,29,0,15,-2,0,0,1,0.008012820512820512,0.00921474358974359,33.52173913043478,2849.679295991208,0.2
U001,0200762301,C&S WH trust,2019-05-14,2019.0,2019-05-14,1.0,2019-04-29,NAC6,0,8.975362065395878,NAC6,4,29,0,15,0,0,0,1,0.010380622837370242,0.012987012987012988,9.5,630.6236446730273,0.0
U001,0200781803,JRD co,2019-05-20,2019.0,2019-05-19,1.0,2019-04-29,NAD1,1,6.272084239559255,NAD1,4,29,0,20,0,0,1,0,0.0,0.0,0.0,61.94676726471012,0.0
U001,0200782001,GORDO llc,2019-05-14,2019.0,2019-05-14,1.0,2019-04-29,NAA8,0,10.461575316494448,NAA8,4,29,0,15,0,0,0,2,0.05405405405405406,0.06896551724137931,11.0,202.0336240114355,0.2
U001,0200769623,WAL-MAR associates,2019-05-09,2019.0,2019-05-14,1.0,2019-04-29,NAH4,0,10.610003225274914,NAH4,4,29,0,15,-3,0,0,2,0.008012820512820512,0.00921474358974359,33.52173913043478,2849.679295991208,0.2
U001,0200792293,UNIFIE foundation,2019-05-28,2019.0,2019-05-14,1.0,2019-04-29,NAA8,1,6.466144724237619,NAA8,4,29,0,15,10,1,0,0,0.0,0.0,0.0,72.59326049861734,0.0
U001,0200769623,WAL-MAR associates,2019-05-09,2019.0,2019-05-14,1.0,2019-04-29,NAH4,0,6.15816472299898,NAH4,4,29,0,15,-3,0,0,0,0.008012820512820512,0.00921474358974359,33.52173913043478,2849.679295991208,0.2
U001,0200769623,WAL-MAR trust,2019-05-09,2019.0,2019-05-14,1.0,2019-04-29,NAH4,0,9.669185096587588,NAH4,4,29,0,15,-3,0,0,1,0.008012820512820512,0.00921474358974359,33.52173913043478,2849.679295991208,0.2
U001,0200769623,WAL-MAR us,2019-05-15,2019.0,2019-05-14,1.0,2019-04-29,NAH4,1,11.022100814841552,NAH4,4,29,0,15,1,0,0,3,0.008012820512820512,0.00921474358974359,33.52173913043478,2849.679295991208,0.2
U013,0100009932,SYSCO IN us,2019-05-30,2019.0,2019-05-29,1.0,2019-04-29,NAVE,1,7.740229524763182,NAVE,4,29,0,30,1,0,0,0,0.3333333333333333,0.3333333333333333,22.0,30.818934490566633,0.3333333333333333
U001,0200705742,DOT llc,2019-05-14,2019.0,2019-05-31,1.0,2019-04-29,NA32,0,9.548218762356788,NA32,4,29,0,32,-13,0,0,1,0.0,0.0,0.0,288.1209518576531,0.0
U001,0200701487,KAGO co,2019-05-09,2019.0,2019-05-09,1.0,2019-04-29,NA10,0,10.794494527128313,NA10,4,29,0,10,0,0,0,3,0.0,0.0,0.0,0.0,0.0
U001,CCU013,KRAFT F corporation,2019-05-31,2019.0,2019-04-29,1.0,2019-04-29,NAX2,1,7.836397417215223,NAX2,4,29,0,0,24,1,0,0,1.0,1.0,25.407894736842106,695.2679714884175,1.0
U001,0200493614,US  us,2019-05-17,2019.0,2019-05-14,1.0,2019-04-29,NAA8,1,10.581067693022366,NAA8,4,29,0,15,3,0,0,2,0.0,0.0,0.0,21.844569074828033,0.0
U001,0200797452,US  in,2019-05-17,2019.0,2019-05-14,1.0,2019-04-29,NAA8,1,10.982435424356554,NAA8,4,29,0,15,3,0,0,3,0.0,0.07142857142857142,5.0,47.40837143676886,0.0
U001,0200418007,AM in,2019-05-16,2019.0,2019-05-14,1.0,2019-04-29,NAA8,1,6.292809111216357,NAA8,4,29,0,15,2,0,0,0,0.1348314606741573,0.12,17.416666666666668,138.4000464601683,0.0
U001,0200759878,SA corporation,2019-05-15,2019.0,2019-05-14,1.0,2019-04-29,NAH4,1,10.338027850818738,NAH4,4,29,0,15,1,0,0,2,0.01327433628318584,0.02066115702479339,7.6,750.7513944259973,0.0
U001,0200726979,BJ'S  co,2019-05-16,2019.0,2019-05-14,1.0,2019-04-29,NAA8,1,5.8961918666005495,NAA8,4,29,0,15,2,0,0,0,0.00819672131147541,0.00819672131147541,12.333333333333334,555.7857702667993,0.0
U001,0200762301,C&S WH ,2019-05-14,2019.0,2019-05-14,1.0,2019-04-29,NAC6,0,11.816540186001156,NAC6,4,29,0,15,0,0,0,3,0.010380622837370242,0.012987012987012988,9.5,630.6236446730273,0.0
