business_code,cust_number,name_customer,clear_date,buisness_year,due_in_date,posting_id,baseline_create_date,cust_payment_terms,target_old,amount_in_usd,cust_payment_terms_grp,baseline_month,baseline_day,baseline_dayofweek,Allowed_Pay_Days,business_days_late,target,due_weekend_flag,amount_bin,cust_allowed_pay_days_late_rate_past,ratio_paid_invoices_late_past,avg_days_late_paid_late_past,sum_outstanding_amount_past,recent_5_late_rate,recent_10_late_rate,recent_20_late_rate,late_rate_time_decay_lambda_0_8,current_transaction_count,cleared_count,is_new_customer,is_last_late,recent_3_late_rate,year_month,year_quarter,gdp_growth,unemployment,cpi_yoy,fed_rate,wti_oil,dxy,retail_sales,fed_rate_chg,gdp_growth_chg,unemployment_chg,cpi_yoy_chg,wti_oil_chg,dxy_chg,retail_sales_chg
U001,0200781831,RITE associates,2019-07-05,2019.0,2019-07-04,1.0,2019-06-19,NAA8,1,11.401716994418576,NAA8,6,19,2,15,1,0,0,3,0.125,0.1111111111111111,10.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.08834897846493651,10,9,0,0.0,0.0,2019-06,2019Q2,3.4,3.633333333333333,1.8223837390979325,2.3966666666666665,59.880158730158726,115.429475,1509335.0,-0.0066666666666668,0.8999999999999999,-0.2333333333333334,0.192360943913683,5.057043976060363,0.8745970338982971,27852.0
U001,0200794332,COST ,2019-07-05,2019.0,2019-07-04,1.0,2019-06-19,NAAX,1,9.714192134804213,NAAX,6,19,2,15,1,0,0,1,0.02168021680216802,0.023316062176165803,18.22222222222222,454.9920572168475,0.0,0.0,0.05,0.021636236207215276,435,385,0,0.0,0.0,2019-06,2019Q2,3.4,3.633333333333333,1.8223837390979325,2.3966666666666665,59.880158730158726,115.429475,1509335.0,-0.0066666666666668,0.8999999999999999,-0.2333333333333334,0.192360943913683,5.057043976060363,0.8745970338982971,27852.0
U001,0100012638,99 CE systems,2019-07-11,2019.0,2019-07-04,1.0,2019-06-19,NAA8,1,10.500292596006943,NAA8,6,19,2,15,5,0,0,2,0.125,0.125,14.0,31.983857017088418,0.0,0.125,0.125,0.07997500781005935,12,8,0,0.0,0.0,2019-06,2019Q2,3.4,3.633333333333333,1.8223837390979325,2.3966666666666665,59.880158730158726,115.429475,1509335.0,-0.0066666666666668,0.8999999999999999,-0.2333333333333334,0.192360943913683,5.057043976060363,0.8745970338982971,27852.0
U001,0200769623,WAL-MAR us,2019-07-01,2019.0,2019-07-04,1.0,2019-06-19,NAH4,0,10.832461116203795,NAH4,6,19,2,15,-3,0,0,3,0.007168458781362007,0.007168458781362007,44.96153846153846,2594.9889239902845,0.0,0.0,0.0,0.009185843013574625,3923,3618,0,0.0,0.0,2019-06,2019Q2,3.4,3.633333333333333,1.8223837390979325,2.3966666666666665,59.880158730158726,115.429475,1509335.0,-0.0066666666666668,0.8999999999999999,-0.2333333333333334,0.192360943913683,5.057043976060363,0.8745970338982971,27852.0
U001,0200759878,SA corporation,2019-07-05,2019.0,2019-07-04,1.0,2019-06-19,NAH4,1,11.013520707451756,NAH4,6,19,2,15,1,0,0,3,0.011363636363636364,0.010050251256281407,8.5,570.3858782439934,0.0,0.0,0.0,0.008245155970867116,455,398,0,0.0,0.0,2019-06,2019Q2,3.4,3.633333333333333,1.8223837390979325,2.3966666666666665,59.880158730158726,115.429475,1509335.0,-0.0066666666666668,0.8999999999999999,-0.2333333333333334,0.192360943913683,5.057043976060363,0.8745970338982971,27852.0
CA02,0100012991,CJR WH llc,2019-07-15,2019.0,2019-06-29,1.0,2019-06-19,CA10,1,9.841228165531426,CA10,6,19,2,10,10,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0,0.0,0.0,2019-06,2019Q2,3.4,3.633333333333333,1.8223837390979325,2.3966666666666665,59.880158730158726,115.429475,1509335.0,-0.0066666666666668,0.8999999999999999,-0.2333333333333334,0.192360943913683,5.057043976060363,0.8745970338982971,27852.0
U001,0200769623,WAL-MAR us,2019-07-01,2019.0,2019-07-04,1.0,2019-06-19,NAH4,0,10.044030494199756,NAH4,6,19,2,15,-3,0,0,2,0.007168458781362007,0.007168458781362007,44.96153846153846,2594.9889239902845,0.0,0.0,0.0,0.009185843013574625,3924,3618,0,0.0,0.0,2019-06,2019Q2,3.4,3.633333333333333,1.8223837390979325,2.3966666666666665,59.880158730158726,115.429475,1509335.0,-0.0066666666666668,0.8999999999999999,-0.2333333333333334,0.192360943913683,5.057043976060363,0.8745970338982971,27852.0
U001,0100036538,DENVER foundation,2019-06-29,2019.0,2019-07-04,1.0,2019-06-19,NAA8,0,7.321585303421929,NAA8,6,19,2,15,-4,0,0,0,0.09090909090909091,0.09090909090909091,13.0,0.0,0.2,0.1,0.09090909090909091,0.10962508221881168,12,11,0,0.0,0.0,2019-06,2019Q2,3.4,3.633333333333333,1.8223837390979325,2.3966666666666665,59.880158730158726,115.429475,1509335.0,-0.0066666666666668,0.8999999999999999,-0.2333333333333334,0.192360943913683,5.057043976060363,0.8745970338982971,27852.0
U001,0200759878,SA trust,2019-07-12,2019.0,2019-07-04,1.0,2019-06-19,NAH4,1,10.387223954135893,NAH4,6,19,2,15,6,1,0,2,0.011363636363636364,0.010050251256281407,8.5,570.3858782439934,0.0,0.0,0.0,0.008245155970867116,456,398,0,0.0,0.0,2019-06,2019Q2,3.4,3.633333333333333,1.8223837390979325,2.3966666666666665,59.880158730158726,115.429475,1509335.0,-0.0066666666666668,0.8999999999999999,-0.2333333333333334,0.192360943913683,5.057043976060363,0.8745970338982971,27852.0
U001,0200769623,WAL-MAR trust,2019-07-01,2019.0,2019-07-04,1.0,2019-06-19,NAH4,0,8.436330147358799,NAH4,6,19,2,15,-3,0,0,1,0.007168458781362007,0.007168458781362007,44.96153846153846,2594.9889239902845,0.0,0.0,0.0,0.009185843013574625,3925,3618,0,0.0,0.0,2019-06,2019Q2,3.4,3.633333333333333,1.8223837390979325,2.3966666666666665,59.880158730158726,115.429475,1509335.0,-0.0066666666666668,0.8999999999999999,-0.2333333333333334,0.192360943913683,5.057043976060363,0.8745970338982971,27852.0
U001,0200741174,M B  us,2019-07-23,2019.0,2019-07-21,1.0,2019-06-19,NA32,1,8.356648781858548,NA32,6,19,2,32,1,0,1,0,0.0,0.0,0.0,58.3384357334158,0.0,0.0,0.0,0.0,39,31,0,0.0,0.0,2019-06,2019Q2,3.4,3.633333333333333,1.8223837390979325,2.3966666666666665,59.880158730158726,115.429475,1509335.0,-0.0066666666666668,0.8999999999999999,-0.2333333333333334,0.192360943913683,5.057043976060363,0.8745970338982971,27852.0
U001,0200769369,DI in,2019-07-05,2019.0,2019-07-04,1.0,2019-06-19,NAA8,1,8.80958515489743,NAA8,6,19,2,15,1,0,0,1,0.0,0.0,0.0,41.75340762676855,0.0,0.0,0.0,0.0,23,18,0,0.0,0.0,2019-06,2019Q2,3.4,3.633333333333333,1.8223837390979325,2.3966666666666665,59.880158730158726,115.429475,1509335.0,-0.0066666666666668,0.8999999999999999,-0.2333333333333334,0.192360943913683,5.057043976060363,0.8745970338982971,27852.0
U001,0100036153,TENNES corporation,2019-07-08,2019.0,2019-07-04,1.0,2019-06-19,NAA8,1,10.449251270581852,NAA8,6,19,2,15,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,0.0,0.0,2019-06,2019Q2,3.4,3.633333333333333,1.8223837390979325,2.3966666666666665,59.880158730158726,115.429475,1509335.0,-0.0066666666666668,0.8999999999999999,-0.2333333333333334,0.192360943913683,5.057043976060363,0.8745970338982971,27852.0
U001,0200781803,JRD trust,2019-07-05,2019.0,2019-07-04,1.0,2019-06-19,NAA8,1,9.523987661547729,NAA8,6,19,2,15,1,0,0,1,0.06451612903225806,0.03225806451612903,15.0,17.390965593423317,0.0,0.0,0.1,0.03805638433903671,65,62,0,0.0,0.0,2019-06,2019Q2,3.4,3.633333333333333,1.8223837390979325,2.3966666666666665,59.880158730158726,115.429475,1509335.0,-0.0066666666666668,0.8999999999999999,-0.2333333333333334,0.192360943913683,5.057043976060363,0.8745970338982971,27852.0
U001,0200418007,AM in,2019-07-05,2019.0,2019-07-04,1.0,2019-06-19,NAA8,1,9.270757913529453,NAA8,6,19,2,15,1,0,0,1,0.11428571428571428,0.1111111111111111,18.705882352941178,229.19693984471783,0.0,0.0,0.15,0.11017675647367667,180,149,0,0.0,0.0,2019-06,2019Q2,3.4,3.633333333333333,1.8223837390979325,2.3966666666666665,59.880158730158726,115.429475,1509335.0,-0.0066666666666668,0.8999999999999999,-0.2333333333333334,0.192360943913683,5.057043976060363,0.8745970338982971,27852.0
U001,0200769623,WAL-MAR corporation,2019-07-01,2019.0,2019-07-04,1.0,2019-06-19,NAH4,0,8.138877188443677,NAH4,6,19,2,15,-3,0,0,0,0.007168458781362007,0.007168458781362007,44.96153846153846,2594.9889239902845,0.0,0.0,0.0,0.009185843013574625,3926,3618,0,0.0,0.0,2019-06,2019Q2,3.4,3.633333333333333,1.8223837390979325,2.3966666666666665,59.880158730158726,115.429475,1509335.0,-0.0066666666666668,0.8999999999999999,-0.2333333333333334,0.192360943913683,5.057043976060363,0.8745970338982971,27852.0
U001,0200762301,C&S WH us,2019-07-05,2019.0,2019-07-04,1.0,2019-06-19,NAC6,1,10.128956398256603,NAC6,6,19,2,15,1,0,0,2,0.009389671361502348,0.01072961373390558,20.6,589.0397812872507,0.0,0.0,0.0,0.011646291150686527,527,464,0,0.0,0.0,2019-06,2019Q2,3.4,3.633333333333333,1.8223837390979325,2.3966666666666665,59.880158730158726,115.429475,1509335.0,-0.0066666666666668,0.8999999999999999,-0.2333333333333334,0.192360943913683,5.057043976060363,0.8745970338982971,27852.0
CA02,0140104409,LOB co,2019-06-28,2019.0,2019-06-29,1.0,2019-06-19,CA10,0,11.729273458696932,CA10,6,19,2,10,0,0,1,3,0.037267080745341616,0.037267080745341616,10.333333333333334,164.47434919333173,0.0,0.0,0.0,0.03434025779810021,177,161,0,0.0,0.0,2019-06,2019Q2,3.4,3.633333333333333,1.8223837390979325,2.3966666666666665,59.880158730158726,115.429475,1509335.0,-0.0066666666666668,0.8999999999999999,-0.2333333333333334,0.192360943913683,5.057043976060363,0.8745970338982971,27852.0
CA02,0140106181,THE  associates,2019-08-27,2019.0,2019-06-29,1.0,2019-06-19,CA10,1,10.64603423539084,CA10,6,19,2,10,41,1,1,2,0.9024390243902439,0.9024390243902439,42.810810810810814,165.42325923150125,0.8,0.9,0.95,0.906028935694017,43,25,0,0.0,0.6666666666666666,2019-06,2019Q2,3.4,3.633333333333333,1.8223837390979325,2.3966666666666665,59.880158730158726,115.429475,1509335.0,-0.0066666666666668,0.8999999999999999,-0.2333333333333334,0.192360943913683,5.057043976060363,0.8745970338982971,27852.0
U001,0200769623,WAL-MAR trust,2019-07-01,2019.0,2019-07-04,1.0,2019-06-19,NAH4,0,11.123950592476424,NAH4,6,19,2,15,-3,0,0,3,0.007168458781362007,0.007168458781362007,44.96153846153846,2594.9889239902845,0.0,0.0,0.0,0.009185843013574625,3927,3618,0,0.0,0.0,2019-06,2019Q2,3.4,3.633333333333333,1.8223837390979325,2.3966666666666665,59.880158730158726,115.429475,1509335.0,-0.0066666666666668,0.8999999999999999,-0.2333333333333334,0.192360943913683,5.057043976060363,0.8745970338982971,27852.0
U001,0200792293,UNIFIE foundation,2019-07-05,2019.0,2019-07-04,1.0,2019-06-19,NAA8,1,10.75893723917599,NAA8,6,19,2,15,1,0,0,3,0.10526315789473684,0.0975609756097561,12.25,54.081756245488606,0.2,0.3,0.2,0.12674006656090084,46,39,0,0.0,0.0,2019-06,2019Q2,3.4,3.633333333333333,1.8223837390979325,2.3966666666666665,59.880158730158726,115.429475,1509335.0,-0.0066666666666668,0.8999999999999999,-0.2333333333333334,0.192360943913683,5.057043976060363,0.8745970338982971,27852.0
U001,0200752302,KROGER systems,2019-07-05,2019.0,2019-07-04,1.0,2019-06-19,NAA8,1,10.551081250217871,NAA8,6,19,2,15,1,0,0,2,0.0425531914893617,0.0425531914893617,35.0,62.462246280648955,0.0,0.0,0.1,0.055840341296166,52,45,0,0.0,0.0,2019-06,2019Q2,3.4,3.633333333333333,1.8223837390979325,2.3966666666666665,59.880158730158726,115.429475,1509335.0,-0.0066666666666668,0.8999999999999999,-0.2333333333333334,0.192360943913683,5.057043976060363,0.8745970338982971,27852.0
U001,0200769623,WAL-MAR corp,2019-07-01,2019.0,2019-07-04,1.0,2019-06-19,NAH4,0,7.436428679391749,NAH4,6,19,2,15,-3,0,0,0,0.007168458781362007,0.007168458781362007,44.96153846153846,2594.9889239902845,0.0,0.0,0.0,0.009185843013574625,3928,3618,0,0.0,0.0,2019-06,2019Q2,3.4,3.633333333333333,1.8223837390979325,2.3966666666666665,59.880158730158726,115.429475,1509335.0,-0.0066666666666668,0.8999999999999999,-0.2333333333333334,0.192360943913683,5.057043976060363,0.8745970338982971,27852.0
U001,0200769623,WAL-MAR associates,2019-07-01,2019.0,2019-07-04,1.0,2019-06-19,NAH4,0,11.04661452933145,NAH4,6,19,2,15,-3,0,0,3,0.007168458781362007,0.007168458781362007,44.96153846153846,2594.9889239902845,0.0,0.0,0.0,0.009185843013574625,3929,3618,0,0.0,0.0,2019-06,2019Q2,3.4,3.633333333333333,1.8223837390979325,2.3966666666666665,59.880158730158726,115.429475,1509335.0,-0.0066666666666668,0.8999999999999999,-0.2333333333333334,0.192360943913683,5.057043976060363,0.8745970338982971,27852.0
U001,0200555117,BURR systems,2019-07-05,2019.0,2019-07-04,1.0,2019-06-19,NAA8,1,11.403135040628609,NAA8,6,19,2,15,1,0,0,3,0.05263157894736842,0.05263157894736842,27.0,6.216346586375911,0.2,0.1,0.05263157894736842,0.07316787637555607,20,18,0,0.0,0.0,2019-06,2019Q2,3.4,3.633333333333333,1.8223837390979325,2.3966666666666665,59.880158730158726,115.429475,1509335.0,-0.0066666666666668,0.8999999999999999,-0.2333333333333334,0.192360943913683,5.057043976060363,0.8745970338982971,27852.0
U001,0200759878,SA trust,2019-07-08,2019.0,2019-07-04,1.0,2019-06-19,NAH4,1,9.58335322250202,NAH4,6,19,2,15,2,0,0,1,0.011363636363636364,0.010050251256281407,8.5,570.3858782439934,0.0,0.0,0.0,0.008245155970867116,457,398,0,0.0,0.0,2019-06,2019Q2,3.4,3.633333333333333,1.8223837390979325,2.3966666666666665,59.880158730158726,115.429475,1509335.0,-0.0066666666666668,0.8999999999999999,-0.2333333333333334,0.192360943913683,5.057043976060363,0.8745970338982971,27852.0
U001,0200769623,WAL-MAR llc,2019-07-02,2019.0,2019-07-04,1.0,2019-06-19,NAH4,0,5.941486177301741,NAH4,6,19,2,15,-2,0,0,0,0.007168458781362007,0.007168458781362007,44.96153846153846,2594.9889239902845,0.0,0.0,0.0,0.009185843013574625,3930,3618,0,0.0,0.0,2019-06,2019Q2,3.4,3.633333333333333,1.8223837390979325,2.3966666666666665,59.880158730158726,115.429475,1509335.0,-0.0066666666666668,0.8999999999999999,-0.2333333333333334,0.192360943913683,5.057043976060363,0.8745970338982971,27852.0
U001,0200769623,WAL-MAR corporation,2019-07-08,2019.0,2019-07-04,1.0,2019-06-19,NAH4,1,10.864241577349423,NAH4,6,19,2,15,2,0,0,3,0.007168458781362007,0.007168458781362007,44.96153846153846,2594.9889239902845,0.0,0.0,0.0,0.009185843013574625,3931,3618,0,0.0,0.0,2019-06,2019Q2,3.4,3.633333333333333,1.8223837390979325,2.3966666666666665,59.880158730158726,115.429475,1509335.0,-0.0066666666666668,0.8999999999999999,-0.2333333333333334,0.192360943913683,5.057043976060363,0.8745970338982971,27852.0
U001,0200726979,BJ'S  systems,2019-07-05,2019.0,2019-07-04,1.0,2019-06-19,NAA8,1,6.072007129823169,NAA8,6,19,2,15,1,0,0,0,0.0051813471502590676,0.005119453924914676,10.333333333333334,318.78997894757475,0.0,0.0,0.0,0.0057632961862697325,642,586,0,0.0,0.0,2019-06,2019Q2,3.4,3.633333333333333,1.8223837390979325,2.3966666666666665,59.880158730158726,115.429475,1509335.0,-0.0066666666666668,0.8999999999999999,-0.2333333333333334,0.192360943913683,5.057043976060363,0.8745970338982971,27852.0
U001,0200763152,PERFOR llc,2019-06-26,2019.0,2019-07-04,1.0,2019-06-19,NAA8,0,10.446374185217666,NAA8,6,19,2,15,-6,0,0,2,0.0,0.0,0.0,9.07691411668168,0.0,0.0,0.0,0.0,10,8,0,0.0,0.0,2019-06,2019Q2,3.4,3.633333333333333,1.8223837390979325,2.3966666666666665,59.880158730158726,115.429475,1509335.0,-0.0066666666666668,0.8999999999999999,-0.2333333333333334,0.192360943913683,5.057043976060363,0.8745970338982971,27852.0
U001,0200764795,SYSCO  systems,2019-07-23,2019.0,2019-07-21,1.0,2019-06-19,NA32,1,8.715056677623629,NA32,6,19,2,32,1,0,1,1,0.0,0.016666666666666666,10.0,65.7327927512381,0.0,0.0,0.0,0.016491717035119112,68,60,0,0.0,0.0,2019-06,2019Q2,3.4,3.633333333333333,1.8223837390979325,2.3966666666666665,59.880158730158726,115.429475,1509335.0,-0.0066666666666668,0.8999999999999999,-0.2333333333333334,0.192360943913683,5.057043976060363,0.8745970338982971,27852.0
CA02,0140105847,GORDON F systems,2019-07-02,2019.0,2019-06-29,1.0,2019-06-19,CA10,1,9.353499580580255,CA10,6,19,2,10,1,0,1,1,0.12121212121212122,0.12121212121212122,16.375,42.065097570551,0.2,0.1,0.05,0.13343953043096143,71,65,0,0.0,0.0,2019-06,2019Q2,3.4,3.633333333333333,1.8223837390979325,2.3966666666666665,59.880158730158726,115.429475,1509335.0,-0.0066666666666668,0.8999999999999999,-0.2333333333333334,0.192360943913683,5.057043976060363,0.8745970338982971,27852.0
U001,0200769623,WAL-MAR corp,2019-07-05,2019.0,2019-07-04,1.0,2019-06-19,NAH4,1,9.563333245405678,NAH4,6,19,2,15,1,0,0,1,0.007168458781362007,0.007168458781362007,44.96153846153846,2594.9889239902845,0.0,0.0,0.0,0.009185843013574625,3932,3618,0,0.0,0.0,2019-06,2019Q2,3.4,3.633333333333333,1.8223837390979325,2.3966666666666665,59.880158730158726,115.429475,1509335.0,-0.0066666666666668,0.8999999999999999,-0.2333333333333334,0.192360943913683,5.057043976060363,0.8745970338982971,27852.0
U001,0200769623,WAL-MAR foundation,2019-07-02,2019.0,2019-07-04,1.0,2019-06-19,NAH4,0,11.006192952981488,NAH4,6,19,2,15,-2,0,0,3,0.007168458781362007,0.007168458781362007,44.96153846153846,2594.9889239902845,0.0,0.0,0.0,0.009185843013574625,3933,3618,0,0.0,0.0,2019-06,2019Q2,3.4,3.633333333333333,1.8223837390979325,2.3966666666666665,59.880158730158726,115.429475,1509335.0,-0.0066666666666668,0.8999999999999999,-0.2333333333333334,0.192360943913683,5.057043976060363,0.8745970338982971,27852.0
CA02,0140105686,SYSC systems,2019-07-04,2019.0,2019-06-29,1.0,2019-06-19,CA10,1,10.914426199511198,CA10,6,19,2,10,3,0,1,3,0.03636363636363636,0.03636363636363636,18.75,137.10381049743665,0.2,0.1,0.1,0.04554964693575103,128,110,0,0.0,0.0,2019-06,2019Q2,3.4,3.633333333333333,1.8223837390979325,2.3966666666666665,59.880158730158726,115.429475,1509335.0,-0.0066666666666668,0.8999999999999999,-0.2333333333333334,0.192360943913683,5.057043976060363,0.8745970338982971,27852.0
U001,0200759878,SA us,2019-07-25,2019.0,2019-08-03,1.0,2019-06-19,NAWP,0,11.64428191912986,NAWP,6,19,2,45,-6,0,1,3,0.0,0.010050251256281407,8.5,570.3858782439934,0.0,0.0,0.0,0.008245155970867116,458,398,0,0.0,0.0,2019-06,2019Q2,3.4,3.633333333333333,1.8223837390979325,2.3966666666666665,59.880158730158726,115.429475,1509335.0,-0.0066666666666668,0.8999999999999999,-0.2333333333333334,0.192360943913683,5.057043976060363,0.8745970338982971,27852.0
U001,0200769369,DI trust,2019-07-05,2019.0,2019-07-04,1.0,2019-06-19,NAA8,1,11.373859240527215,NAA8,6,19,2,15,1,0,0,3,0.0,0.0,0.0,41.75340762676855,0.0,0.0,0.0,0.0,24,18,0,0.0,0.0,2019-06,2019Q2,3.4,3.633333333333333,1.8223837390979325,2.3966666666666665,59.880158730158726,115.429475,1509335.0,-0.0066666666666668,0.8999999999999999,-0.2333333333333334,0.192360943913683,5.057043976060363,0.8745970338982971,27852.0
U001,CCU002,KRFT FDS foundation,2019-08-02,2019.0,2019-07-24,1.0,2019-06-19,NAG2,1,9.37669852222547,NAG2,6,19,2,35,7,1,0,1,0.40625,0.40625,12.23076923076923,130.80489530337445,0.0,0.2,0.45,0.42878338278931744,47,32,0,0.0,0.0,2019-06,2019Q2,3.4,3.633333333333333,1.8223837390979325,2.3966666666666665,59.880158730158726,115.429475,1509335.0,-0.0066666666666668,0.8999999999999999,-0.2333333333333334,0.192360943913683,5.057043976060363,0.8745970338982971,27852.0
CA02,0140106181,THE  in,2019-08-27,2019.0,2019-06-29,1.0,2019-06-19,CA10,1,8.639465247438274,CA10,6,19,2,10,41,1,1,1,0.9024390243902439,0.9024390243902439,42.810810810810814,165.42325923150125,0.8,0.9,0.95,0.906028935694017,44,25,0,0.0,0.6666666666666666,2019-06,2019Q2,3.4,3.633333333333333,1.8223837390979325,2.3966666666666665,59.880158730158726,115.429475,1509335.0,-0.0066666666666668,0.8999999999999999,-0.2333333333333334,0.192360943913683,5.057043976060363,0.8745970338982971,27852.0
U001,0200769623,WAL-MAR corp,2019-07-05,2019.0,2019-07-04,1.0,2019-06-19,NAH4,1,9.196610547827808,NAH4,6,19,2,15,1,0,0,1,0.007168458781362007,0.007168458781362007,44.96153846153846,2594.9889239902845,0.0,0.0,0.0,0.009185843013574625,3934,3618,0,0.0,0.0,2019-06,2019Q2,3.4,3.633333333333333,1.8223837390979325,2.3966666666666665,59.880158730158726,115.429475,1509335.0,-0.0066666666666668,0.8999999999999999,-0.2333333333333334,0.192360943913683,5.057043976060363,0.8745970338982971,27852.0
U001,0200772670,ASSOCIAT foundation,2019-07-08,2019.0,2019-07-04,1.0,2019-06-19,NAU5,1,8.946455552049962,NAU5,6,19,2,15,2,0,0,1,0.02962962962962963,0.028469750889679714,18.0,325.45448520306195,0.0,0.0,0.0,0.03554977841365112,318,279,0,0.0,0.0,2019-06,2019Q2,3.4,3.633333333333333,1.8223837390979325,2.3966666666666665,59.880158730158726,115.429475,1509335.0,-0.0066666666666668,0.8999999999999999,-0.2333333333333334,0.192360943913683,5.057043976060363,0.8745970338982971,27852.0
U001,0200772670,ASSOCIAT us,2019-07-05,2019.0,2019-07-04,1.0,2019-06-19,NAU5,1,10.62182868341032,NAU5,6,19,2,15,1,0,0,2,0.02962962962962963,0.028469750889679714,18.0,325.45448520306195,0.0,0.0,0.0,0.03554977841365112,319,279,0,0.0,0.0,2019-06,2019Q2,3.4,3.633333333333333,1.8223837390979325,2.3966666666666665,59.880158730158726,115.429475,1509335.0,-0.0066666666666668,0.8999999999999999,-0.2333333333333334,0.192360943913683,5.057043976060363,0.8745970338982971,27852.0
U001,0200706844,WINC foundation,2019-07-05,2019.0,2019-07-04,1.0,2019-06-19,NAA8,1,10.562202178394273,NAA8,6,19,2,15,1,0,0,2,0.02564102564102564,0.023255813953488372,16.666666666666668,112.23099580327916,0.2,0.1,0.05,0.02210540652965364,142,129,0,0.0,0.3333333333333333,2019-06,2019Q2,3.4,3.633333333333333,1.8223837390979325,2.3966666666666665,59.880158730158726,115.429475,1509335.0,-0.0066666666666668,0.8999999999999999,-0.2333333333333334,0.192360943913683,5.057043976060363,0.8745970338982971,27852.0
U001,0200749225,SUPER  us,2019-07-05,2019.0,2019-07-04,1.0,2019-06-19,NAA8,1,11.072119252285749,NAA8,6,19,2,15,1,0,0,3,0.09523809523809523,0.08333333333333333,7.5,22.080639829114176,0.0,0.0,0.1,0.07301194556553835,27,24,0,0.0,0.0,2019-06,2019Q2,3.4,3.633333333333333,1.8223837390979325,2.3966666666666665,59.880158730158726,115.429475,1509335.0,-0.0066666666666668,0.8999999999999999,-0.2333333333333334,0.192360943913683,5.057043976060363,0.8745970338982971,27852.0
U001,0200707822,PUBLI co,2019-07-08,2019.0,2019-07-04,1.0,2019-06-19,NAA8,1,6.600686492730167,NAA8,6,19,2,15,2,0,0,0,0.004761904761904762,0.004694835680751174,24.0,306.6274363541908,0.0,0.0,0.0,0.0060269719046677685,244,212,0,0.0,0.0,2019-06,2019Q2,3.4,3.633333333333333,1.8223837390979325,2.3966666666666665,59.880158730158726,115.429475,1509335.0,-0.0066666666666668,0.8999999999999999,-0.2333333333333334,0.192360943913683,5.057043976060363,0.8745970338982971,27852.0
U001,0200418007,AM ,2019-07-05,2019.0,2019-07-04,1.0,2019-06-19,NAA8,1,10.210979605198231,NAA8,6,19,2,15,1,0,0,2,0.11428571428571428,0.1111111111111111,18.705882352941178,229.19693984471783,0.0,0.0,0.15,0.11017675647367667,181,149,0,0.0,0.0,2019-06,2019Q2,3.4,3.633333333333333,1.8223837390979325,2.3966666666666665,59.880158730158726,115.429475,1509335.0,-0.0066666666666668,0.8999999999999999,-0.2333333333333334,0.192360943913683,5.057043976060363,0.8745970338982971,27852.0
U001,0200706844,WINC co,2019-07-05,2019.0,2019-07-04,1.0,2019-06-19,NAA8,1,8.665428696756853,NAA8,6,19,2,15,1,0,0,1,0.02564102564102564,0.023255813953488372,16.666666666666668,112.23099580327916,0.2,0.1,0.05,0.02210540652965364,143,129,0,0.0,0.3333333333333333,2019-06,2019Q2,3.4,3.633333333333333,1.8223837390979325,2.3966666666666665,59.880158730158726,115.429475,1509335.0,-0.0066666666666668,0.8999999999999999,-0.2333333333333334,0.192360943913683,5.057043976060363,0.8745970338982971,27852.0
U001,0200739534,OK corp,2019-07-03,2019.0,2019-07-04,1.0,2019-06-19,NAA8,0,10.212571707767042,NAA8,6,19,2,15,-1,0,0,2,0.019230769230769232,0.03508771929824561,11.5,111.71061056724119,0.0,0.0,0.1,0.042204777580822146,69,57,0,0.0,0.0,2019-06,2019Q2,3.4,3.633333333333333,1.8223837390979325,2.3966666666666665,59.880158730158726,115.429475,1509335.0,-0.0066666666666668,0.8999999999999999,-0.2333333333333334,0.192360943913683,5.057043976060363,0.8745970338982971,27852.0
U001,0200742791,QUI associates,2019-07-03,2019.0,2019-07-04,1.0,2019-06-19,NAA8,0,11.257180464756212,NAA8,6,19,2,15,-1,0,0,3,0.06666666666666667,0.058823529411764705,7.0,0.0,0.0,0.1,0.058823529411764705,0.06572029442691903,18,17,0,0.0,0.0,2019-06,2019Q2,3.4,3.633333333333333,1.8223837390979325,2.3966666666666665,59.880158730158726,115.429475,1509335.0,-0.0066666666666668,0.8999999999999999,-0.2333333333333334,0.192360943913683,5.057043976060363,0.8745970338982971,27852.0
U001,0200794332,COST foundation,2019-07-03,2019.0,2019-07-04,1.0,2019-06-19,NAAX,0,9.57657319353076,NAAX,6,19,2,15,-1,0,0,1,0.02168021680216802,0.023316062176165803,18.22222222222222,454.9920572168475,0.0,0.0,0.05,0.021636236207215276,436,385,0,0.0,0.0,2019-06,2019Q2,3.4,3.633333333333333,1.8223837390979325,2.3966666666666665,59.880158730158726,115.429475,1509335.0,-0.0066666666666668,0.8999999999999999,-0.2333333333333334,0.192360943913683,5.057043976060363,0.8745970338982971,27852.0
U001,0200974851,RESTA associates,2019-07-05,2019.0,2019-07-04,1.0,2019-06-19,NAA8,1,8.275951858729828,NAA8,6,19,2,15,1,0,0,0,0.015873015873015872,0.022727272727272728,20.5,122.75677491549689,0.2,0.1,0.05,0.032766163184230306,106,88,0,0.0,0.3333333333333333,2019-06,2019Q2,3.4,3.633333333333333,1.8223837390979325,2.3966666666666665,59.880158730158726,115.429475,1509335.0,-0.0066666666666668,0.8999999999999999,-0.2333333333333334,0.192360943913683,5.057043976060363,0.8745970338982971,27852.0
